#{"t_start": 1744444225.8218145, "env_id": "LunarLander-v2"}
r,l,t
-103.501377,85,117.156143
-65.783495,63,117.28998
-210.777037,108,117.546932
-121.058826,110,117.819164
-158.796442,133,118.149426
-120.263106,92,118.37022
-112.140964,128,118.7661
-121.809766,97,119.011422
-74.658964,78,122.021257
-99.906729,103,122.276051
-147.247778,96,122.499357
-81.760815,81,122.673031
-207.209326,100,122.90298
-152.11731,109,123.133236
-80.309136,76,123.29422
-57.990807,77,123.52148
-136.85658,85,123.834221
-42.144273,75,124.013139
-117.003675,111,124.247979
-81.098892,111,124.610875
-75.992908,101,124.89736
-74.610788,65,125.095017
-87.781884,139,125.49179
-57.851676,73,125.677445
-84.85471,87,125.925557
-78.648875,74,126.104981
-87.137557,87,126.294309
-76.384814,134,126.621284
-277.441806,88,126.990333
-141.615764,61,127.165984
-180.127419,94,127.507223
-92.08516,70,130.580667
-64.701516,84,130.789327
-111.426889,91,131.054515
-96.391934,72,131.261594
-102.320055,83,131.50108
-109.041109,75,131.744274
-46.210028,68,131.917118
-115.024128,97,132.195756
-88.224628,82,132.430645
-115.484141,126,132.771365
-128.763655,73,132.948048
-162.045633,128,133.277609
-124.407471,81,133.492187
-178.304423,145,133.888505
-115.388991,89,134.110202
-136.520047,144,134.515882
-197.936513,111,134.803054
-80.387616,56,134.936238
-107.015565,81,135.110232
-87.777204,72,135.265124
-95.047518,102,135.505498
-81.699795,121,138.410259
-131.309545,86,138.64757
-77.246638,93,138.942895
-158.141619,102,139.210711
-93.278086,103,139.494795
-59.66445,97,139.693553
-104.309644,121,139.997849
-130.338323,105,140.228812
-272.332802,120,140.535057
-63.067011,83,140.720772
-122.899999,75,140.884771
-287.46046,145,141.189586
-94.507818,76,141.346699
-93.802059,87,141.525737
-70.182251,74,141.709735
-67.903578,113,141.978167
-64.798754,61,142.117537
-104.54757,99,142.383005
-94.547628,91,142.673625
-122.910956,93,142.978654
-59.017724,71,143.144717
-144.223263,141,143.486509
-55.048046,73,146.207528
-104.557429,84,146.457171
-80.614809,104,146.718883
-95.3058,87,146.909661
-188.162601,103,147.110298
-56.441335,71,147.240934
-82.110163,61,147.362675
-90.445055,78,147.551337
-94.84632,113,147.772865
-60.394647,75,147.918581
6.022411,93,148.095189
-38.741152,97,148.298894
-83.180859,108,148.551491
-121.192512,107,148.860139
-102.350032,110,149.196954
-106.957117,93,149.464524
-104.100411,96,149.794129
-110.029147,72,149.96854
-63.162733,93,150.207395
-103.830307,117,150.479241
-90.011251,110,150.770175
-122.742525,118,153.713069
-66.735273,82,153.946778
-93.608732,115,154.244914
-117.593864,89,154.453322
-81.671261,93,154.631974
-91.220438,94,154.822944
-64.012315,107,155.114852
-86.122488,83,155.327985
-83.208531,69,155.488141
-103.253564,68,155.70293
-61.062514,74,155.931455
-138.285862,99,156.216619
-204.96991,116,156.551499
-95.069484,79,156.771229
-75.56387,119,157.060153
-89.324663,90,157.256771
-59.558001,65,157.386271
-84.662721,121,157.63176
-65.978702,72,157.779385
-83.195102,82,157.941275
-91.435971,87,158.11619
-62.302922,71,158.28609
-104.828605,98,158.489356
-82.844415,73,161.229561
-63.896603,125,161.813707
-110.105615,94,162.264842
-215.931387,119,162.733965
-61.699585,97,163.063361
-86.945341,170,163.541313
-103.316354,117,163.892667
-136.004471,121,164.224455
-68.304176,127,164.55191
-51.345691,77,164.815253
-95.392239,137,165.195981
-110.613522,113,165.452741
-96.031309,87,165.67154
-102.056698,78,165.916631
-124.359887,71,166.212847
-110.975987,106,166.456226
-65.080121,103,166.74103
-107.390879,89,167.00265
-101.744386,110,167.323946
-196.419814,119,170.28792
-111.795281,119,170.585095
-75.823697,115,170.94053
-107.321079,111,171.248255
-202.256575,97,171.50976
-148.489301,110,171.938507
-64.057302,109,172.179103
-150.263588,100,172.403216
-80.798691,74,172.627276
-33.485462,120,172.972656
-152.582745,121,173.299573
-87.338484,111,173.576413
-97.513945,96,173.821013
-120.09845,116,174.113794
-75.298101,75,174.313482
-65.777181,108,174.601401
-108.998512,89,174.839736
-87.212589,83,175.088613
-130.54497,123,175.421426
-103.558206,111,175.699696
-174.409274,129,178.676564
-70.695591,57,178.811182
-119.040045,101,179.102621
-72.494658,97,179.394912
-140.653439,99,179.657787
-120.126329,72,179.851739
-93.231884,85,180.051132
-120.902422,87,180.257518
-48.837665,73,180.433543
-53.844473,81,180.658668
-80.644469,76,180.862617
-104.187998,119,181.150918
23.638219,68,181.310879
-54.406306,76,181.494817
-80.822967,66,181.640647
-45.071691,144,182.096589
-87.113139,73,182.299901
-55.446272,79,182.497115
-109.269902,108,182.751074
-81.977111,127,183.07302
-80.243197,62,183.218507
-102.407643,104,183.461085
-123.338059,119,186.34328
-94.334054,121,186.663128
-124.637433,91,186.877939
-102.525256,139,187.226276
-77.143745,128,187.535909
-109.70194,115,187.814809
-99.6397,90,188.052461
-43.280213,66,188.233799
-11.675345,84,188.426871
-140.036579,102,188.662716
-157.347863,91,188.885932
-154.964517,81,189.077779
-119.561661,85,189.310965
-82.844448,120,189.65531
-121.418163,110,189.919854
-59.784853,74,190.154966
-98.32791,102,190.413155
-113.980756,109,190.66417
-86.663629,64,190.876863
-179.137341,111,191.186132
-112.168194,82,191.386213
-110.484144,88,194.346935
-32.886151,93,194.588897
-392.976115,120,194.88937
-191.493872,125,195.251146
-147.198115,104,195.563233
-113.169516,73,195.770019
-134.819203,89,195.964585
-66.803124,76,196.163024
-113.249441,106,196.436939
-36.982692,62,196.605484
-90.110516,93,196.868185
-371.842006,145,197.287899
-95.943148,116,197.631182
-63.767954,77,197.823647
-127.148672,110,198.187191
-82.471499,94,198.53622
-74.872096,90,198.881033
-73.200955,72,199.117921
-130.058509,114,199.410823
-231.079275,114,199.708489
-102.94579,87,199.992873
-42.160484,67,200.234631
-112.266295,123,203.278396
-109.906601,86,203.502562
-141.343501,84,203.722465
-84.160614,68,203.887337
-162.413444,117,204.152474
-159.508879,126,204.447806
-53.617246,129,204.796176
-51.458865,103,205.052591
-161.155155,102,205.256827
-175.082268,78,205.39831
-97.335109,117,205.607951
-76.181743,66,205.758143
-51.12046,67,205.898365
-37.936048,79,206.060505
-73.007798,66,206.177539
-55.198101,70,206.311755
-51.588403,75,206.454532
-73.756422,79,206.588865
-285.085272,85,206.743771
-74.482872,76,206.900513
-80.386102,93,207.09381
-115.514842,113,207.317088
-118.161681,117,209.697968
-114.575683,75,209.850342
-99.103546,119,210.084761
-86.868011,117,210.325187
-89.523076,84,210.468451
-181.474197,88,210.650522
-72.036731,66,210.764211
-76.922473,62,210.864952
-94.658001,80,211.013336
-72.621025,88,211.156947
-75.0384,141,211.418457
-59.372261,121,211.669601
-75.021265,160,211.956623
-108.385931,65,212.063299
-89.995344,113,212.273728
-79.538847,62,212.370817
-90.950981,125,212.630588
-101.994175,113,212.840284
-164.566507,106,213.037946
-9.591018,92,213.197245
-63.810991,96,213.38345
-75.941891,93,215.66664
-124.905421,91,215.86198
-52.200427,60,216.06701
-78.195462,97,216.328997
-100.015313,100,216.594553
-106.72233,91,216.924443
-115.567876,72,217.086685
-149.1101,123,217.373559
-53.187745,75,217.581054
-131.303006,94,217.81382
-134.444563,102,218.062511
-159.633796,105,218.305918
-108.622482,65,218.46609
-199.550968,93,218.703167
-39.362452,77,218.910368
-99.268865,88,219.154167
-98.451743,71,219.352038
-95.944076,81,219.56584
-88.486791,63,219.730988
-51.317997,89,219.934974
-161.058206,117,220.220262
-73.525187,135,220.579803
-170.179692,125,223.819048
-172.023154,121,224.122508
-78.035335,108,224.391985
-184.042452,142,224.738419
-86.174679,115,225.030393
-106.757884,76,225.223944
-85.81823,75,225.405268
-60.726443,83,225.59989
-98.933414,98,225.830076
-83.260252,113,226.085188
-55.290919,71,226.281883
-44.126616,141,226.699369
-152.117686,92,226.991844
-93.748367,91,227.212189
-43.392859,71,227.383829
-118.053364,71,227.565644
-109.289918,110,227.874779
-180.949664,114,228.176831
-139.035896,128,228.498186
-45.26211,71,228.685453
-129.544502,101,228.967208
-98.551673,135,231.968673
-90.596631,94,232.201944
-71.612435,119,232.518184
-72.617261,87,232.7273
-100.108017,122,233.003867
-86.30217,88,233.209978
-11.383313,136,233.524126
-130.988981,105,233.780663
-163.814166,94,234.033441
-93.36473,71,234.203724
-64.375799,76,234.381602
-54.990341,101,234.62089
-102.921947,77,234.79786
-240.617544,127,235.098386
-96.613392,64,235.274637
-84.038792,69,235.461848
-167.413719,125,235.78242
-121.737846,73,235.966195
-177.808599,109,236.245583
-173.483979,84,236.453654
-88.384983,65,236.626914
-97.998915,98,239.467282
-128.006039,91,239.705554
-58.280658,85,239.920081
-58.14654,79,240.116863
-69.284607,70,240.29029
-112.935085,65,240.457195
-113.928501,72,240.609283
-93.716753,109,240.904019
-106.263169,82,241.135147
-32.824086,77,241.333955
-109.37161,95,241.589054
-108.298366,115,241.957834
-75.794532,76,242.237845
-163.898497,98,242.512887
-74.175013,105,242.749182
-106.66522,80,242.936157
-43.644584,117,243.186064
-111.854948,89,243.3537
-116.51623,110,243.566639
-122.962644,90,243.752703
-83.322667,82,243.923963
-103.209479,94,244.118869
-119.673791,71,244.28604
-107.269443,64,247.484712
-115.732542,109,247.841105
-155.54444,118,248.0768
-91.536295,102,248.293671
-181.06689,129,248.596379
-154.449317,124,248.855942
-97.498201,135,249.182059
-61.036303,80,249.37044
-94.290925,80,249.540228
-101.093873,123,249.779504
-95.782073,137,250.063439
-80.767565,108,250.336125
-114.91254,59,250.475891
-97.20119,118,250.811734
-81.840043,74,250.978075
-89.694267,69,251.13941
-98.179502,78,251.312877
-16.575017,80,251.495315
-99.879901,116,251.786798
-138.586141,93,252.010753
-89.478153,70,252.16524
-113.340527,82,254.672539
-55.063681,70,254.805681
-90.170317,90,254.975882
-153.853549,103,255.192054
-140.708187,109,255.477776
-161.749756,128,255.760332
-88.292982,88,255.924303
-67.926219,72,256.049451
-35.691085,61,256.16981
-107.989581,97,256.341323
-122.259279,106,256.559874
-102.946434,95,256.762592
-121.005717,85,256.942898
-122.196848,86,257.097626
-97.646722,105,257.302352
-204.208268,141,257.672907
-166.548302,135,258.091209
-89.842963,127,258.400031
-77.065983,129,258.740676
-79.935397,71,258.950487
-86.622174,116,261.947007
-60.916838,93,262.227975
-61.839961,101,262.506572
-22.333673,63,262.692356
-61.210968,77,262.932423
-179.939999,137,263.360938
-90.189248,78,263.565413
-48.950747,115,263.88371
-155.953172,125,264.201388
-259.40656,128,264.600801
-86.328053,93,264.81057
-64.728802,105,265.04659
-128.015197,119,265.296393
-197.503772,109,265.53248
-15.50902,68,265.708919
-79.263288,68,265.900919
-100.030864,96,266.167737
-188.037045,108,266.443157
-56.025387,78,266.653702
-72.464421,91,266.884532
-100.259407,87,267.144484
-120.206744,103,269.922448
-94.582833,83,270.108924
-129.704713,115,270.409825
-40.090283,69,270.611267
-75.736699,72,270.799726
-72.56143,69,270.947475
-201.094696,109,271.216266
-79.577289,72,271.377408
-160.347074,111,271.686222
-109.472232,127,272.039185
-57.705776,97,272.287329
-83.530512,90,272.5031
-72.372579,77,272.741104
-44.152804,138,273.103293
-121.576574,80,273.31528
-87.195066,84,273.560847
-67.764411,119,273.854045
-126.959775,85,274.082907
-134.220955,129,274.449107
-64.660363,107,274.700137
-100.467543,126,275.013689
-129.452398,81,277.779065
-87.668232,71,277.959402
-81.933969,76,278.137081
-114.42028,82,278.329852
-76.486202,71,278.50079
-186.189664,95,278.726076
-138.444848,109,278.975136
-87.643096,93,279.228219
-65.650933,80,279.415101
-128.114225,82,279.625178
-178.348149,140,280.021042
-78.418022,112,280.327294
-69.938792,74,280.497574
-103.28195,103,280.734374
-56.904426,69,280.891338
-67.010841,65,281.061357
-72.892717,97,281.344503
-97.600892,96,281.586623
-134.740172,117,281.860385
-72.94621,72,282.027128
-104.572005,94,282.264329
-61.967574,89,282.484284
-254.327096,126,282.871466
-71.437825,79,285.54915
-85.469854,131,285.893166
-87.177769,70,286.104308
-154.981156,107,286.36595
-316.289654,114,286.622005
-99.161644,82,286.806996
-101.204537,121,287.076975
-111.485778,116,287.360852
-141.505723,100,287.641336
-107.242084,79,287.839064
-89.206559,86,288.050907
-119.704138,72,288.223796
-139.505329,140,288.566007
-113.701884,109,288.861509
-79.026478,122,289.174196
-62.184242,86,289.376975
-81.108125,98,289.609848
-75.863502,95,289.836587
-79.934344,90,290.046881
-57.204399,98,290.28151
-12.254292,113,293.199682
-106.269614,85,293.431512
-155.963984,141,293.814898
-66.163049,80,294.028442
-21.363329,82,294.261103
-136.903318,132,294.613585
-96.991467,112,294.934692
-77.364571,90,295.172193
-146.105503,97,295.474583
-51.25186,78,295.707471
-47.929408,91,295.964397
-65.956925,81,296.233819
-184.94008,123,296.579082
-88.254266,122,296.904166
-133.658424,88,297.12575
-93.158977,76,297.337158
-159.238756,116,297.610289
-58.783556,115,297.877854
-121.002415,116,298.167305
-140.916386,76,298.3997
-71.003906,71,298.587069
-95.961938,103,301.446663
-76.890572,78,301.636861
-140.342573,76,301.81156
-30.960212,122,302.134554
-94.259546,136,302.541838
-43.324241,87,302.759362
-95.173053,74,302.977494
-95.253048,82,303.234977
-19.190367,103,303.5153
-80.175757,77,303.718948
51.102184,97,303.943209
-102.643661,120,304.290004
-110.900381,115,304.617273
-79.530929,117,304.909586
-16.356351,72,305.13553
-96.950361,81,305.319424
-67.152434,120,305.636693
-67.698225,91,305.866649
-71.130514,113,306.177503
37.785219,146,306.517602
-24.353831,129,309.355231
-80.888079,79,309.621364
-77.169613,82,309.813273
-17.744311,136,310.145089
-71.286914,121,310.48437
-78.097847,129,310.817398
-60.695535,92,311.039802
-83.871658,64,311.292412
-85.845171,87,311.527174
-44.822892,75,311.722903
-117.685027,102,311.984756
-75.269119,64,312.139648
-86.017308,78,312.343254
-72.023169,70,312.515823
-98.347031,105,312.760654
-105.300318,105,313.012163
-79.923048,107,313.244851
-104.945288,79,313.459262
-64.160259,105,313.743324
-147.334451,96,314.034441
-126.785375,85,314.338035
-88.705885,74,314.508926
-39.370654,72,317.178395
-204.512519,119,317.511928
-76.331092,75,317.679507
-118.337059,85,317.862759
-205.653229,114,318.164032
-64.274583,102,318.431575
-53.016859,124,318.734237
-55.725673,122,319.02372
-112.870218,76,319.211223
-70.241388,87,319.445983
-120.132823,90,319.695293
-97.698894,81,319.910406
-71.736899,72,320.105626
-87.531138,88,320.345784
-86.796739,84,320.652111
-92.510651,103,320.902413
-100.765965,125,321.321766
-153.754261,143,321.716472
-122.724246,96,321.980097
-75.850158,75,322.162385
-134.346938,98,322.384256
-104.103798,123,325.319935
-65.315617,100,325.559484
-101.567738,153,325.967793
-126.359454,82,326.289107
-97.316984,128,326.61321
-54.59677,108,326.888543
-68.674769,117,327.235982
-108.943971,103,327.621134
-75.687633,80,327.847216
-49.771651,128,328.181277
-68.639375,137,328.570804
-100.806162,106,328.921344
-99.393869,116,329.255484
-90.532293,111,329.584593
-96.608156,80,329.796513
-87.497428,92,330.041441
-58.285483,85,330.261864
-33.213364,76,330.457304
-73.044675,102,330.745683
-151.017077,123,333.644574
-98.015666,95,333.879525
-69.125139,104,334.132303
-61.714471,69,334.290008
-89.142565,89,334.535897
-92.686905,89,334.752839
-74.684659,115,335.047013
-55.912964,70,335.237224
-92.534193,121,335.620067
-105.999537,74,335.819304
-61.04113,75,336.023025
-58.866016,65,336.185563
-75.257197,130,336.592591
-87.555608,86,336.812617
-113.899177,110,337.111603
-96.155222,96,337.361081
-97.267054,105,337.637863
-75.839984,60,337.779529
-100.289785,87,337.998452
-99.525309,98,338.311354
-54.040501,120,338.664632
-36.301371,114,338.946277
-118.420768,89,341.834566
-79.147993,75,342.067942
-67.298479,83,342.278071
-70.465968,74,342.457328
-109.086936,81,342.652408
-96.459577,85,342.887103
-124.363625,117,343.30314
-117.52272,104,343.581097
-104.88709,99,343.858443
-167.426835,83,344.091396
-289.471509,99,344.354789
-82.975587,74,344.547176
-94.47911,92,344.795432
-64.19555,72,345.034282
-70.706728,124,345.380383
-115.867767,134,345.705163
-87.496105,90,345.945053
-107.059923,122,346.272712
-6.474379,79,346.479901
-76.791511,78,346.650596
-99.805779,77,346.846278
-117.298222,106,347.200362
-86.235938,134,350.181893
-115.320308,105,350.452741
-194.156243,81,350.660858
-35.975076,67,350.867004
-118.883602,122,351.220766
-58.020076,70,351.414118
-95.149244,132,351.723836
-89.691334,121,352.016008
-38.964538,83,352.228899
-51.17732,81,352.430895
-97.496333,83,352.673516
-91.989785,103,352.954668
-59.887,81,353.154038
-99.027915,77,353.390878
-39.925559,73,353.613162
-96.068763,94,353.870771
-82.798299,85,354.060665
-99.770982,96,354.287728
-85.898473,103,354.571496
-101.379127,71,354.767864
-48.986188,78,354.99737
-61.820764,137,355.50385
-132.131798,101,358.471971
-78.277577,74,358.647157
-108.037409,116,358.904616
-196.173902,115,359.185603
-80.958335,82,359.397494
-77.331951,70,359.573907
-71.460222,84,359.806985
-53.357863,77,360.089115
-126.127684,92,360.354451
-198.898563,101,360.634778
-136.843103,104,360.906832
-82.077163,133,361.27053
-183.737259,106,361.562366
-121.628327,86,361.782603
-85.88385,140,362.162799
-119.568033,105,362.454793
-140.807626,99,362.735368
-65.985195,105,363.086387
-85.748944,86,363.383821
-105.966031,115,363.675427
-101.558773,109,366.765935
-79.957764,67,366.931242
-69.27154,77,367.157581
-102.133031,83,367.385305
-75.999431,65,367.562966
-175.406267,108,367.890545
-134.8172,74,368.118925
-159.21651,70,368.334043
-101.983109,114,368.65176
-104.109053,88,368.873382
-82.41765,76,369.086655
-132.204545,66,369.265766
-109.835918,111,369.578097
-184.553257,109,369.937396
-153.529207,111,370.20565
-110.690539,114,370.483427
-65.214808,61,370.640328
-137.987852,88,370.88384
-109.95469,100,371.134925
-121.145216,103,371.407243
-130.703774,84,371.620056
-84.420592,111,371.934876
-39.711399,114,372.285525
-118.097162,90,375.336514
-162.869519,127,375.730345
-92.581612,93,375.971619
-136.389412,104,376.25384
-103.266629,79,376.476986
-86.513939,77,376.726242
-144.06961,121,377.057747
-70.596952,70,377.260906
-100.493768,109,377.602988
-218.318745,123,378.041412
-135.214591,83,378.300993
-80.778737,119,378.649128
-99.138485,99,378.897148
-95.564117,84,379.121408
-114.547026,105,379.374552
-48.571216,123,379.720759
-49.292621,72,379.943649
-149.524003,110,380.275939
-114.6364,73,380.506471
-79.044914,91,380.770897
-138.613976,79,380.964618
-87.006301,101,383.936659
-70.419349,96,384.161081
-96.388975,85,384.357029
-31.179663,72,384.551916
-110.530593,121,384.860993
-74.657373,87,385.078238
-51.085878,71,385.251665
-92.256989,83,385.453372
-55.929724,71,385.647031
-147.35697,108,385.934027
-183.06505,100,386.204066
-156.132118,115,386.651365
-134.840597,133,386.938027
-123.699114,113,387.20457
-64.310355,110,387.466225
-88.852089,76,387.64493
-100.816079,77,387.825044
-167.835379,88,388.045983
-118.89654,110,388.411222
-60.707895,64,388.578
-223.601787,100,388.841863
-77.349265,116,391.881185
-138.242395,101,392.136906
-57.283614,87,392.346008
-109.959052,102,392.609726
-90.859264,115,392.91798
-89.834759,103,393.172507
-77.112486,121,393.506831
-98.683701,75,393.763988
-197.986412,123,394.167471
-80.58037,109,394.474469
-104.034914,79,394.686903
