rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,train/learning_rate,train/explained_variance,train/n_updates,train/entropy_loss,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/loss,train/clip_range
-102.06485455000002,73728,36,275,97.25,267,0.00025,-1.1920929e-07,350,-1.3597123336046935,0.002364382,223.77480294704438,-0.0026214639365207404,0.001513671875,100.08267211914062,0.2
-101.63719130999999,75776,37,282,96.11,267,0.00025,-1.1920929e-07,360,-1.3610547874122858,0.006010703,232.3837973833084,-0.005919903991161846,0.0072265625,124.25560760498047,0.2
-104.27162200000001,77824,38,290,97.32,267,0.00025,-9.1671944e-05,370,-1.361344676464796,0.0050018113,315.4782790184021,-0.0016616183158475906,0.0162109375,129.76356506347656,0.2
-103.44467137000001,79872,39,298,97.04,267,0.00025,1.7881393e-07,380,-1.3562903005629778,0.002717922,188.35057933330535,-0.00802227186941309,0.003515625,116.61715698242188,0.2
-95.36487642,81920,40,306,98.04,267,0.00025,-1.1920929e-07,390,-1.352303435653448,0.0054195304,238.08107044696808,-0.00855684304406168,0.040087890625,188.87779235839844,0.2
-90.67949947,83968,41,314,97.72,266,0.00025,0.00076395273,400,-1.3506313931196927,0.000609375,316.93172585964203,-0.0014759219950065017,4.8828125e-05,141.80165100097656,0.2
-90.40263381000001,86016,42,322,97.98,266,0.00025,-5.9485435e-05,410,-1.3596287712454795,0.0034120048,217.11260197162628,-0.0029309795470908286,0.02060546875,109.41277313232422,0.2
-85.51806260999997,88064,43,330,98.78,266,0.00025,1.013279e-06,420,-1.3496875513345004,0.002950045,257.01631207466124,-0.005380427074851468,0.0009765625,120.04230499267578,0.2
-82.93536299999998,90112,44,339,98.48,265,0.00025,-1.013279e-05,430,-1.3625939726829528,0.0030985684,198.7707395553589,0.000524841298465617,0.002685546875,128.55203247070312,0.2
-92.60846400999999,92160,45,347,95.78,265,0.00025,-0.00024461746,440,-1.3619206160306931,0.002370046,265.22546260356904,-0.004771849141980056,0.004150390625,146.38905334472656,0.2
-89.59258598000001,94208,46,355,97.0,264,0.00025,-2.2649765e-06,450,-1.3595090970396995,0.003543268,358.09642720222473,-0.004553827835479751,0.001318359375,286.8037109375,0.2
-92.79892991999999,96256,47,363,96.41,264,0.00025,-4.7683716e-05,460,-1.3654111612588167,0.003907074,214.87831976413727,0.0007178614701842889,0.009521484375,128.51119995117188,0.2
-99.96185879000001,98304,48,372,94.28,263,0.00025,-3.9339066e-05,470,-1.3709280744194985,0.0062173707,218.57658352851868,-0.0022878852556459605,0.002978515625,133.7842559814453,0.2
-104.89505356000001,100352,49,381,95.31,263,0.00025,-7.1525574e-07,480,-1.3714680336415768,0.0048986776,236.0066308736801,-0.0030913528840756043,0.0,186.5135955810547,0.2
-105.40397591999998,102400,50,389,94.72,263,0.00025,-0.000541687,490,-1.3683630131185054,0.0037529424,264.20360527038576,-0.005741525467601605,0.00146484375,82.2900619506836,0.2
-109.71063830000001,104448,51,397,96.69,262,0.00025,-0.00010442734,500,-1.3576841183006763,0.0031068008,275.74037823677065,-0.0034589426213642582,0.01376953125,293.671630859375,0.2
-106.59291069999999,106496,52,405,97.37,262,0.00025,-5.9604645e-07,510,-1.3573308575898408,0.0038641188,184.81595940589904,-0.004636669202591292,0.0052734375,75.34102630615234,0.2
-101.25873705999999,108544,53,414,97.55,261,0.00025,1.1324883e-06,520,-1.357738108560443,0.0031624218,185.02003619670867,-0.0028373526321956886,0.00556640625,99.67138671875,0.2
-100.78379725999999,110592,54,422,97.33,261,0.00025,9.834766e-06,530,-1.353254122659564,0.0021109052,195.76427040100097,-0.0028302186765358783,0.001171875,91.89055633544922,0.2
-96.80461721,112640,55,431,97.14,260,0.00025,-0.0006695986,540,-1.3568242680281402,0.0047617992,369.456830739975,-0.007362263865070417,0.01953125,284.4531555175781,0.2
-98.17203275000001,114688,56,440,97.4,260,0.00025,4.23193e-06,550,-1.3615266110748052,0.0027843057,198.06872873306276,-0.0020709960139356554,0.00341796875,59.15274429321289,0.2
-98.18033139,116736,57,448,99.47,260,0.00025,3.6358833e-06,560,-1.351185080036521,0.004538929,221.88320479393005,-0.008834037305496168,0.01142578125,125.66425323486328,0.2
-95.71303069000001,118784,58,456,100.65,260,0.00025,0.00010293722,570,-1.3589921943843364,0.006154409,198.96830456256868,-0.005799976733396761,0.012060546875,67.56505584716797,0.2
-93.97763156,120832,59,464,101.12,259,0.00025,0.001689434,580,-1.3594329994171859,0.0027459045,201.52642140388488,-0.001970771764172241,0.014306640625,62.16843032836914,0.2
-94.17545472000002,122880,60,473,101.6,259,0.00025,0.005490303,590,-1.3607968658208847,0.0008927365,193.9833199262619,-0.000546935258898884,0.0,133.55514526367188,0.2
-87.58849427,124928,61,481,100.83,259,0.00025,0.011373639,600,-1.360741287469864,0.0017755071,198.21686325073242,-0.001910802246129606,0.001513671875,73.70841217041016,0.2
-88.43738738000002,126976,62,489,98.42,259,0.00025,-0.0056813955,610,-1.3531679470092057,0.009966569,209.76586043834686,-0.0065419993334217,0.01220703125,93.71337127685547,0.2
-89.7791068,129024,63,498,98.55,258,0.00025,0.005362034,620,-1.3568706844002008,0.0073181423,247.24271602630614,-0.001713498093886301,0.0396484375,99.32527160644531,0.2
-93.05390215,131072,64,506,98.99,258,0.00025,-0.006452799,630,-1.3526628740131854,0.00483638,230.60970003604888,-0.003179346545948647,0.00546875,111.24287414550781,0.2
-96.78549083,133120,65,514,96.48,258,0.00025,-0.016954184,640,-1.3610215596854687,0.0012721422,250.1707839012146,7.357238209806382e-05,0.0,156.2165985107422,0.2
-97.49648952999998,135168,66,523,97.03,258,0.00025,0.016750276,650,-1.3535741109400987,0.0028182254,183.66670708656312,-0.0067351067234994845,0.00078125,54.408870697021484,0.2
-98.20964161000002,137216,67,531,98.29,258,0.00025,-0.0002452135,660,-1.3490552868694068,0.0009280109,274.7547087907791,-0.002884040716162417,0.0,111.2916488647461,0.2
-100.55538228000002,139264,68,539,99.68,258,0.00025,0.0013386011,670,-1.3501857046037913,0.0030359067,230.73324043750762,-0.004860180109972134,0.004150390625,148.8782196044922,0.2
-99.87536861000001,141312,69,547,99.92,257,0.00025,0.013630927,680,-1.359145386517048,0.0054771234,274.40203058719635,-0.0024340978023246864,0.00458984375,237.13902282714844,0.2
-101.10689279,143360,70,556,101.27,257,0.00025,0.012227178,690,-1.3617996275424957,0.0019480882,196.95247495174408,-0.0036198436340782792,0.0,76.6010971069336,0.2
-99.16816336999999,145408,71,564,102.93,257,0.00025,0.035806537,700,-1.3588402777910233,0.0009900569,243.09342422485352,-0.0014916711224941537,0.0,116.42020416259766,0.2
-99.29045540000001,147456,72,572,102.9,257,0.00025,0.03855622,710,-1.3608905330300332,0.0015834444,336.675358581543,-0.003263234889891464,4.8828125e-05,124.05598449707031,0.2
-99.36977849,149504,73,581,101.15,257,0.00025,-0.004485011,720,-1.3659702703356742,0.0017248353,379.62442128658296,-0.0009601238270988688,0.000634765625,157.01934814453125,0.2
-101.07392733,151552,74,589,102.24,257,0.00025,0.06770998,730,-1.367580607905984,0.0025958312,309.86655776500703,-0.0030823202454485,0.003369140625,101.66038513183594,0.2
-99.40612721,153600,75,597,100.29,256,0.00025,0.06667364,740,-1.369085982069373,0.0032695893,200.74448876380922,-0.003405519784428179,0.009228515625,83.48834991455078,0.2
-104.71815231000002,155648,76,606,98.81,256,0.00025,0.033634603,750,-1.3671291347593069,0.003479457,274.84408683776854,-0.004479271869058721,0.01396484375,66.19756317138672,0.2
-103.31663396000002,157696,77,615,97.37,256,0.00025,0.03785312,760,-1.3645927969366312,0.0019633702,341.4813575744629,-0.001638532697688788,0.000390625,417.85162353515625,0.2
-101.26680556,159744,78,623,97.67,256,0.00025,0.09931141,770,-1.3608664453029633,0.0049787583,188.30272245407104,-0.009621684785815886,0.0140625,78.38822937011719,0.2
-100.48233414999999,161792,79,632,97.42,255,0.00025,0.12738603,780,-1.3521728225052356,0.0028231065,172.24005527496337,-0.004941800853703171,0.00224609375,81.3757553100586,0.2
-101.63562373,163840,80,640,100.54,255,0.00025,0.09918547,790,-1.35645597204566,0.0032216036,179.62276113033295,-0.003833022304752376,0.0046875,79.1674575805664,0.2
-93.39501105999997,165888,81,649,100.39,255,0.00025,0.12877196,800,-1.3532264772802591,0.0028325622,180.6109577894211,-0.00458142487477744,0.00087890625,63.92502212524414,0.2
-93.72112691000001,167936,82,657,101.8,255,0.00025,0.09810603,810,-1.348215365409851,0.0032436368,249.7879108428955,-0.0068692316010128705,0.029345703125,121.6272964477539,0.2
-92.49588984,169984,83,665,100.66,255,0.00025,0.08221775,820,-1.356427327543497,0.0023153771,308.6823344230652,-0.0014636131018050946,0.001611328125,185.9595184326172,0.2
-89.15046404999997,172032,84,674,100.9,255,0.00025,0.101106584,830,-1.3571407210081816,0.003629895,187.74053647518159,-0.005109569214982912,0.01455078125,92.24564361572266,0.2
-90.23681563,174080,85,682,100.01,255,0.00025,0.13023806,840,-1.3628255095332862,0.0044297567,205.55559115409852,-0.0007622569966770243,0.003564453125,123.14244842529297,0.2
-88.60703686000001,176128,86,690,99.38,255,0.00025,0.08950281,850,-1.3617759019136428,0.0023647351,294.23292953968047,-0.004450590099440888,0.00087890625,139.71661376953125,0.2
-84.18328290999997,178176,87,698,98.59,254,0.00025,0.16468614,860,-1.3523011356592178,0.0037590154,149.45740971565246,-0.0115887354768347,0.01416015625,109.49876403808594,0.2
-81.89564057000001,180224,88,707,98.4,254,0.00025,0.057930827,870,-1.3604235090315342,0.005634209,329.67008261680604,0.0010130957976798526,0.0056640625,229.7501220703125,0.2
-85.68863827,182272,89,715,98.23,254,0.00025,0.14173496,880,-1.3613858051598071,0.004671478,243.30054531097412,-0.0074832040307228455,0.023046875,147.71279907226562,0.2
-87.45122208000001,184320,90,723,97.56,254,0.00025,0.13562918,890,-1.3529647197574377,0.003871189,232.27704474925994,-0.009045546056586317,0.010693359375,121.1118392944336,0.2
-93.66244681999999,186368,91,732,96.01,254,0.00025,0.18509048,900,-1.3530107531696558,0.0047477363,202.12165160179137,-0.0037507236294914035,0.0158203125,86.25945281982422,0.2
-97.61996473,188416,92,740,97.51,254,0.00025,0.11998755,910,-1.3582497760653496,0.0045462693,336.55247168540956,-0.0027942345943301914,0.008447265625,139.54739379882812,0.2
-97.37551457,190464,93,749,97.3,254,0.00025,0.1649546,920,-1.3570284709334373,0.0062818388,194.6167117357254,-0.012709427971276454,0.016357421875,129.94520568847656,0.2
-93.82965682,192512,94,757,98.69,254,0.00025,0.20635426,930,-1.3583046112209558,0.004784147,185.1034309387207,-0.0026563701874692926,0.00986328125,79.79045104980469,0.2
-95.86982629,194560,95,765,99.57,254,0.00025,0.13046616,940,-1.3607855543494225,0.0048742765,227.9455003261566,-0.003633604006608948,0.007470703125,108.72113800048828,0.2
-92.99630494999998,196608,96,773,99.42,254,0.00025,0.19146574,950,-1.3530242841690778,0.0048416243,167.92770504951477,-0.009677723393542692,0.018359375,106.33367156982422,0.2
-94.33124027,198656,97,782,98.64,254,0.00025,0.20007914,960,-1.347349576279521,0.0035094856,216.0499039888382,-0.0068392598448554056,0.016650390625,110.30332946777344,0.2
-91.19156995000002,200704,98,790,98.84,253,0.00025,0.16076553,970,-1.346548281610012,0.0047889305,263.2999316692352,-0.012163712791516446,0.013623046875,54.082950592041016,0.2
-88.34887766999998,202752,99,798,98.68,253,0.00025,0.29691082,980,-1.3475242391228677,0.0028226762,150.00653355121614,-0.0024529219896066933,0.00654296875,57.2791748046875,0.2
-87.03803392,204800,100,807,99.09,253,0.00025,0.2638046,990,-1.3464333053678275,0.002807402,215.38052561283112,-0.0021983480794006026,0.002392578125,77.35293579101562,0.2
-84.50823160000002,206848,101,815,101.35,253,0.00025,0.3731284,1000,-1.3508727058768273,0.0022499324,154.48690323829652,-0.0044967646521399725,0.00205078125,84.0570068359375,0.2
-83.51822693,208896,102,823,102.75,253,0.00025,0.33118463,1010,-1.349720488861203,0.0042669903,235.48572325706482,-0.0012051035009790212,0.0130859375,58.69480514526367,0.2
-88.32244914,210944,103,832,103.05,253,0.00025,0.30592114,1020,-1.3487737327814102,0.0036452974,254.9128787279129,-0.005686697782948613,0.00673828125,95.36536407470703,0.2
-88.92519312999998,212992,104,840,103.51,253,0.00025,0.48404932,1030,-1.3530110254883767,0.0036316472,155.8174748659134,-0.0022641438219579866,0.002587890625,54.20261001586914,0.2
-83.87928457,215040,105,848,103.0,253,0.00025,0.51299405,1040,-1.3449740670621395,0.0032293773,121.21800657510758,-0.009149416102445684,0.00166015625,84.60404968261719,0.2
-81.59636891000001,217088,106,856,102.6,253,0.00025,0.506836,1050,-1.3478147216141223,0.0034638485,129.2631733417511,0.0007667442318052053,0.001123046875,48.219600677490234,0.2
-82.77988095,219136,107,865,102.33,253,0.00025,0.4669695,1060,-1.3495177276432515,0.0059982813,172.0750352859497,-0.008137091400567443,0.0296875,82.79521179199219,0.2
-83.08010325,221184,108,873,102.41,253,0.00025,0.52224785,1070,-1.3483315709978343,0.0023331337,146.607575070858,-0.0017074700095690786,0.000830078125,94.92330169677734,0.2
-83.21616828,223232,109,882,102.55,253,0.00025,0.534412,1080,-1.3500947434455157,0.0049230596,132.83628032207488,-0.006881760325632058,0.026611328125,73.12682342529297,0.2
-83.48343241999999,225280,110,890,103.47,252,0.00025,0.49395812,1090,-1.3406874738633632,0.0051291124,144.59988250732422,-0.013431061273149681,0.03193359375,59.57927703857422,0.2
-85.55416094,227328,111,899,103.87,252,0.00025,0.51891273,1100,-1.3500568509101867,0.0023398232,154.09033383131026,-0.003944640270492528,0.00654296875,72.53213500976562,0.2
-82.50717818000001,229376,112,907,104.74,252,0.00025,0.60110176,1110,-1.3527755450457335,0.0029476127,88.69840424060821,-0.00020520195248536767,0.0083984375,59.78532028198242,0.2
-78.28324728,231424,113,915,104.96,252,0.00025,0.54756343,1120,-1.341245698928833,0.0060141413,123.43851156234741,-0.01381529915961437,0.0177734375,63.910614013671875,0.2
-76.77538048000001,233472,114,924,104.36,252,0.00025,0.63711846,1130,-1.3453126091510057,0.0060757603,94.62898010015488,-0.0023310384538490327,0.00869140625,50.32878112792969,0.2
-77.22445569,235520,115,932,103.17,252,0.00025,0.5800463,1140,-1.3366177305579185,0.003988238,125.7714851975441,-0.008799235866172239,0.004345703125,56.77250289916992,0.2
-80.49829102,237568,116,940,103.89,252,0.00025,0.6494105,1150,-1.3469347972422838,0.003581277,109.61348057985306,0.001313028454023879,0.0052734375,44.55759048461914,0.2
-80.91863586000001,239616,117,949,103.3,252,0.00025,0.6786842,1160,-1.3468978881835938,0.0031089722,101.64491022825241,-0.004691085303784348,0.005029296875,38.17951965332031,0.2
-80.75043086999999,241664,118,957,103.84,252,0.00025,0.651551,1170,-1.339852212741971,0.0034527644,91.45557377338409,-0.006164756880025379,0.001611328125,31.373884201049805,0.2
-81.91664004,243712,119,965,104.6,252,0.00025,0.67007244,1180,-1.338596234470606,0.0032591373,97.41502338647842,-0.00407802259142045,0.00595703125,63.356529235839844,0.2
-79.66935428,245760,120,973,104.81,252,0.00025,0.57439005,1190,-1.3346683509647845,0.0024044309,143.77672506570815,-0.0029303795759915373,0.002880859375,76.22813415527344,0.2
-79.75732165,247808,121,981,107.32,252,0.00025,0.71455383,1200,-1.3268317982554436,0.005461569,85.37636789083481,-0.010126876071444713,0.015625,41.09340286254883,0.2
-78.60560466999999,249856,122,989,106.53,252,0.00025,0.6015792,1210,-1.333712651953101,0.0059514754,139.25495586395263,-0.0008480358897941187,0.020654296875,65.12120819091797,0.2
-78.85940991,251904,123,998,107.31,252,0.00025,0.5613951,1220,-1.3319296590983867,0.005004349,161.58961709737778,-0.0037180611194344237,0.0052734375,76.38463592529297,0.2
-79.95697528000001,253952,124,1006,107.41,252,0.00025,0.7358968,1230,-1.331068404391408,0.003049443,85.78962323665618,-0.0063802699325606225,0.003857421875,40.10470199584961,0.2
-78.39736801000001,256000,125,1014,108.03,252,0.00025,0.7757112,1240,-1.3202370200306177,0.005142687,77.07905668020248,-0.010274269239744172,0.012255859375,39.7675895690918,0.2
-74.09992505000001,258048,126,1022,106.07,252,0.00025,0.76369166,1250,-1.3261126153171063,0.0031740589,85.18589582443238,0.000910266135178972,0.00224609375,45.3814697265625,0.2
-69.18902004,260096,127,1030,116.3,252,0.00025,0.7491834,1260,-1.3325186014175414,0.006529649,84.99874777793885,-0.003500632834038697,0.03173828125,44.85866165161133,0.2
-66.90038818,262144,128,1039,115.11,252,0.00025,0.55967844,1270,-1.3138574216514827,0.020278655,171.4470338702202,0.0014571572100976482,0.221533203125,46.06319046020508,0.2
-65.13176220999999,264192,129,1047,114.12,252,0.00025,0.7561195,1280,-1.3312576301395893,0.006242386,89.57793235778809,-0.0035889382925233804,0.04580078125,36.14997482299805,0.2
-67.48793015,266240,130,1055,115.54,252,0.00025,0.7824505,1290,-1.3347358763217927,0.0028753523,81.37333164215087,-0.002392420360411052,0.0013671875,27.429656982421875,0.2
-73.05677726,268288,131,1064,114.35,252,0.00025,0.65966773,1300,-1.3326694294810295,0.0044791587,141.3630476117134,-0.0027697914076270534,0.009326171875,72.55232238769531,0.2
-79.99321655,270336,132,1072,113.53,251,0.00025,0.5718285,1310,-1.338360470533371,0.0058495086,270.7342022538185,-0.0025275283041992225,0.030078125,31.386964797973633,0.2
-86.59689325,272384,133,1081,105.32,251,0.00025,0.74119127,1320,-1.3444908749312163,0.00366763,114.77104918956756,-0.006208138700458221,0.005419921875,31.351322174072266,0.2
-87.23707725,274432,134,1089,104.61,251,0.00025,0.745625,1330,-1.344569518789649,0.004780016,100.56737706661224,-0.0034785161129548214,0.004833984375,28.838165283203125,0.2
-83.63218998,276480,135,1097,102.17,251,0.00025,0.834035,1340,-1.3367987357079982,0.0070359525,60.89995634555817,-0.01426777844899334,0.019775390625,30.569190979003906,0.2
-76.85775294999999,278528,136,1106,103.65,251,0.00025,0.82898235,1350,-1.3259815271943807,0.004178975,57.87422914505005,-0.006050205329665914,0.004345703125,29.928834915161133,0.2
-72.71072179,280576,137,1114,103.74,251,0.00025,0.7754443,1360,-1.3371376983821393,0.0052510044,93.62820578813553,4.024145600851625e-05,0.01181640625,33.73149490356445,0.2
-66.38026308999999,282624,138,1122,104.13,251,0.00025,0.815601,1370,-1.3253035601228476,0.0027607065,65.23489655256272,-0.007032657542731613,0.001025390625,40.973880767822266,0.2
-64.17987899,284672,139,1130,103.92,251,0.00025,0.8213143,1380,-1.326649197191,0.000952726,67.64431533813476,0.0007488473973353393,4.8828125e-05,32.81316375732422,0.2
-65.37505429000001,286720,140,1138,106.17,251,0.00025,0.78859586,1390,-1.325627699866891,0.00464399,73.20726712942124,-0.0062791967007797215,0.00791015625,68.10894012451172,0.2
-62.216931509999995,288768,141,1147,107.25,251,0.00025,0.8298097,1400,-1.331742486357689,0.0018453798,64.04669374227524,-0.0046143907122313975,0.00078125,27.360105514526367,0.2
-67.59681470000001,290816,142,1155,107.01,251,0.00025,0.7345558,1410,-1.3239545427262782,0.0029604342,115.62913678884506,-0.006272988420096226,0.00107421875,55.33409881591797,0.2
-71.03147433999999,292864,143,1164,107.46,251,0.00025,0.74722993,1420,-1.3285086996853352,0.007634726,121.88597176074981,-0.002275315721635707,0.02880859375,90.4395751953125,0.2
-70.84173305999998,294912,144,1172,105.71,251,0.00025,0.764902,1430,-1.3290569510310888,0.0064098686,94.84542380571365,-0.009606535991770216,0.03564453125,59.03438949584961,0.2
-69.99532682,296960,145,1180,104.33,251,0.00025,0.87306535,1440,-1.318772715702653,0.0063941637,50.32481333613396,-0.012767163375974633,0.03056640625,22.92329978942871,0.2
-72.20298799,299008,146,1189,103.41,251,0.00025,0.7713494,1450,-1.3243927281349896,0.0037742974,88.14946366548538,-0.003993770008673891,0.001220703125,44.74065017700195,0.2
-68.63879006,301056,147,1197,103.88,251,0.00025,0.8602798,1460,-1.3107959516346455,0.0057501453,71.34474059343339,-0.010633811226580293,0.012451171875,37.7971076965332,0.2
-66.15161377000001,303104,148,1206,103.84,251,0.00025,0.8569486,1470,-1.3200912743806839,0.005401278,54.493238759040835,-0.0042435247945832085,0.019384765625,30.917531967163086,0.2
-64.84496269,305152,149,1214,106.86,251,0.00025,0.8455434,1480,-1.3238885682076216,0.004257028,54.08390158414841,-0.0010558072157436983,0.006201171875,36.021270751953125,0.2
-65.82524227,307200,150,1222,108.03,251,0.00025,0.8049191,1490,-1.321565245091915,0.0027515404,69.2379364013672,-0.005198998027481139,0.004345703125,36.45600891113281,0.2
-68.16288841,309248,151,1231,108.18,251,0.00025,0.7834301,1500,-1.3261504676192999,0.0070501184,95.48131246566773,-0.0029806864768033847,0.019189453125,39.81534194946289,0.2
-66.78703225999999,311296,152,1239,108.22,251,0.00025,0.8585855,1510,-1.327266303449869,0.0028244413,59.0972594499588,-0.00720497899746988,0.004931640625,28.821575164794922,0.2
-68.4289125,313344,153,1247,108.89,251,0.00025,0.84153235,1520,-1.2989465020596982,0.0068335095,66.87779194116592,-0.018791838255128823,0.008349609375,35.30263137817383,0.2
-68.15950253,315392,154,1256,106.73,251,0.00025,0.83922577,1530,-1.3187568809837102,0.008138053,64.37347280979156,-0.004308020224561915,0.030322265625,25.373994827270508,0.2
