#{"t_start": 1744475367.6523442, "env_id": "LunarLander-v2"}
r,l,t
-630.0,63,835.586298
-830.0,83,835.768178
-1140.0,114,836.014436
-500.0,50,836.136855
-760.0,76,836.315552
-520.0,52,836.401374
-510.0,51,836.499422
-640.0,64,836.599448
-840.0,84,836.753037
-510.0,51,836.869635
-520.0,52,836.978748
-800.0,80,837.117505
-680.0,68,837.234151
-840.0,84,839.353943
-630.0,63,839.45828
-580.0,58,839.567578
-580.0,58,839.688625
-760.0,76,839.817731
-610.0,61,839.930757
-560.0,56,840.038777
-510.0,51,840.127657
-620.0,62,840.264704
-510.0,51,840.353341
-810.0,81,840.505548
-660.0,66,840.626427
-510.0,51,840.74379
-670.0,67,840.874438
-660.0,66,841.009748
-660.0,66,841.134146
-530.0,53,841.231865
-800.0,80,841.380161
-500.0,50,841.538852
-600.0,60,841.65982
-690.0,69,841.806601
-690.0,69,841.930529
-930.0,93,842.130956
-880.0,88,842.293353
-530.0,53,842.374986
-530.0,53,842.469604
-870.0,87,842.623601
-730.0,73,842.78718
-1000.0,100,843.037026
-570.0,57,843.236173
-510.0,51,843.361454
-500.0,50,845.601316
-660.0,66,845.782152
-630.0,63,845.925404
-850.0,85,846.147175
-850.0,85,846.334963
-520.0,52,846.51533
-730.0,73,846.685345
-650.0,65,846.834754
-500.0,50,846.9283
-610.0,61,847.069267
-530.0,53,847.17332
-730.0,73,847.29265
-510.0,51,847.406798
-510.0,51,847.569759
-710.0,71,847.789188
-810.0,81,847.953251
-710.0,71,848.091949
-590.0,59,848.193651
-660.0,66,848.301275
-610.0,61,848.409234
-680.0,68,848.519922
-560.0,56,848.624063
-700.0,70,848.761661
-690.0,69,848.877264
-680.0,68,848.998805
-600.0,60,849.095255
-560.0,56,849.201983
-510.0,51,849.290277
-650.0,65,849.416154
-590.0,59,849.53
-570.0,57,849.671264
-560.0,56,849.777097
-750.0,75,852.264269
-530.0,53,852.376175
-560.0,56,852.486431
-550.0,55,852.608175
-910.0,91,852.785951
-830.0,83,852.929186
-790.0,79,853.068063
-660.0,66,853.204626
-500.0,50,853.311115
-1150.0,115,853.571687
-680.0,68,853.726804
-690.0,69,853.856376
-610.0,61,853.975466
-530.0,53,854.089373
-560.0,56,854.210086
-780.0,78,854.378485
-520.0,52,854.492407
-870.0,87,854.68186
-800.0,80,854.836037
-540.0,54,854.949102
-640.0,64,855.106053
-520.0,52,855.210897
-610.0,61,855.353109
-550.0,55,855.482764
-850.0,85,855.663078
-600.0,60,855.776651
-680.0,68,855.949571
-840.0,84,856.126111
-870.0,87,856.320432
-590.0,59,856.448967
-580.0,58,859.165959
-670.0,67,859.332578
-530.0,53,859.490654
-750.0,75,859.693935
-640.0,64,859.81242
-650.0,65,859.930896
-800.0,80,860.067456
-760.0,76,860.202803
-810.0,81,860.32656
-610.0,61,860.423371
-640.0,64,860.534169
-600.0,60,860.658774
-530.0,53,860.760832
-550.0,55,860.859517
-510.0,51,860.947101
-770.0,77,861.094754
-520.0,52,861.203158
-720.0,72,861.360121
-500.0,50,861.471018
-650.0,65,861.641024
-710.0,71,861.823413
-850.0,85,862.014254
-790.0,79,862.204359
-730.0,73,862.358765
-610.0,61,862.468513
-740.0,74,862.59046
-780.0,78,862.733802
-570.0,57,862.841758
-590.0,59,862.955458
-520.0,52,863.06017
-560.0,56,863.170315
-510.0,51,863.264772
-580.0,58,865.535663
-640.0,64,865.667262
-550.0,55,865.77667
-550.0,55,865.881654
-580.0,58,865.982924
-590.0,59,866.102163
-530.0,53,866.210612
-850.0,85,866.397423
-590.0,59,866.521016
-650.0,65,866.659779
-490.0,49,866.784389
-560.0,56,866.92425
-830.0,83,867.158726
-580.0,58,867.297145
-500.0,50,867.425838
-730.0,73,867.593309
-750.0,75,867.78732
-560.0,56,867.924594
-650.0,65,868.072947
-770.0,77,868.297393
-660.0,66,868.445015
-550.0,55,868.540838
-630.0,63,868.651845
-700.0,70,868.787596
-600.0,60,868.889879
-860.0,86,869.060545
-560.0,56,869.16446
-680.0,68,869.310884
-960.0,96,869.529963
-610.0,61,869.632246
-530.0,53,869.737972
-630.0,63,869.857177
-700.0,70,872.087476
-760.0,76,872.233222
-660.0,66,872.390312
-510.0,51,872.511242
-540.0,54,872.612884
-870.0,87,872.782563
-550.0,55,872.921378
-560.0,56,873.124093
-580.0,58,873.241738
-620.0,62,873.361435
-530.0,53,873.469474
-760.0,76,873.625447
-530.0,53,873.739321
-530.0,53,873.85079
-540.0,54,873.960701
-620.0,62,874.084487
-550.0,55,874.174577
-500.0,50,874.264965
-560.0,56,874.369159
-800.0,80,874.519426
-710.0,71,874.660048
-740.0,74,874.855932
-700.0,70,875.039452
-760.0,76,875.238454
-500.0,50,875.347009
-720.0,72,875.500796
-830.0,83,875.692335
-620.0,62,875.836169
-870.0,87,876.028548
-600.0,60,876.175998
-690.0,69,876.33034
-720.0,72,878.821004
-690.0,69,879.035917
-820.0,82,879.257778
-720.0,72,879.45565
-670.0,67,879.607193
-840.0,84,879.827915
-820.0,82,879.994148
-660.0,66,880.121233
-700.0,70,880.263603
-490.0,49,880.356542
-620.0,62,880.469041
-690.0,69,880.605654
-580.0,58,880.728205
-520.0,52,880.847721
-690.0,69,880.991992
-770.0,77,881.15735
-760.0,76,881.298421
-720.0,72,881.450866
-620.0,62,881.581192
-790.0,79,881.737028
-690.0,69,881.868433
-560.0,56,881.970843
-590.0,59,882.078511
-500.0,50,882.188027
-800.0,80,882.343352
-550.0,55,882.475683
-730.0,73,882.617049
-690.0,69,882.846353
-540.0,54,883.037281
-680.0,68,883.215898
-780.0,78,883.372561
-590.0,59,885.50979
-500.0,50,885.601651
-720.0,72,885.731181
-800.0,80,885.876899
-740.0,74,886.015861
-700.0,70,886.125758
-740.0,74,886.265026
-820.0,82,886.391134
-610.0,61,886.500086
-480.0,48,886.602321
-610.0,61,886.735162
-820.0,82,886.887409
-580.0,58,887.007653
-570.0,57,887.137807
-800.0,80,887.318691
-590.0,59,887.419145
-850.0,85,887.579172
-730.0,73,887.707643
-730.0,73,887.83274
-740.0,74,888.136391
-700.0,70,888.312319
-710.0,71,888.453778
-550.0,55,888.591725
-660.0,66,888.728201
-730.0,73,888.859333
-840.0,84,889.01462
-620.0,62,889.126375
-790.0,79,889.265878
-520.0,52,889.357002
-800.0,80,891.734199
-590.0,59,891.845604
-630.0,63,892.065548
-620.0,62,892.182483
-850.0,85,892.387861
-720.0,72,892.524056
-610.0,61,892.657544
-630.0,63,892.800377
-720.0,72,892.951932
-560.0,56,893.048138
-510.0,51,893.156342
-560.0,56,893.268077
-560.0,56,893.352286
-790.0,79,893.503198
-870.0,87,893.682555
-650.0,65,893.838851
-770.0,77,894.004534
-820.0,82,894.147663
-500.0,50,894.236811
-660.0,66,894.365925
-790.0,79,894.594362
-510.0,51,894.71409
-550.0,55,894.822922
-840.0,84,894.973266
-540.0,54,895.060844
-500.0,50,895.147208
-650.0,65,895.262536
-530.0,53,895.360299
-890.0,89,895.520932
-710.0,71,895.656253
-570.0,57,895.760971
-550.0,55,895.860512
-590.0,59,898.209001
-820.0,82,898.380615
-540.0,54,898.488784
-580.0,58,898.596756
-590.0,59,898.726986
-840.0,84,898.933341
-580.0,58,899.104278
-720.0,72,899.320264
-650.0,65,899.520653
-570.0,57,899.696627
-470.0,47,899.809461
-710.0,71,899.955819
-530.0,53,900.056691
-690.0,69,900.177097
-610.0,61,900.264772
-660.0,66,900.455692
-580.0,58,900.599839
-630.0,63,900.717665
-620.0,62,900.827475
-830.0,83,900.996969
-510.0,51,901.102724
-580.0,58,901.253324
-610.0,61,901.407356
-510.0,51,901.579112
-800.0,80,901.740305
-1060.0,106,901.939124
-810.0,81,902.145181
-540.0,54,902.247142
-660.0,66,902.368305
-810.0,81,902.537119
-600.0,60,902.669935
-610.0,61,905.070623
-680.0,68,905.186782
-770.0,77,905.333478
-580.0,58,905.438603
-680.0,68,905.567365
-620.0,62,905.701752
-590.0,59,905.808246
-560.0,56,905.90158
-690.0,69,906.034356
-640.0,64,906.152407
-790.0,79,906.31167
-530.0,53,906.40436
-580.0,58,906.508151
-790.0,79,906.645635
-580.0,58,906.828544
-700.0,70,907.041559
-690.0,69,907.211968
-570.0,57,907.348399
-480.0,48,907.459932
-700.0,70,907.626684
-620.0,62,907.75081
-550.0,55,907.862059
-790.0,79,908.018797
-580.0,58,908.117702
-740.0,74,908.257166
-670.0,67,908.399606
-610.0,61,908.521823
-590.0,59,908.631955
-530.0,53,908.750683
-750.0,75,909.004146
-800.0,80,909.298405
-650.0,65,909.431209
-680.0,68,911.788281
-580.0,58,911.891695
-690.0,69,912.017391
-700.0,70,912.134555
-770.0,77,912.269735
-760.0,76,912.392997
-650.0,65,912.505995
-550.0,55,912.614841
-700.0,70,912.878497
-630.0,63,913.020692
-850.0,85,913.259981
-700.0,70,913.433309
-690.0,69,913.575121
-560.0,56,913.676492
-1110.0,111,913.889811
-680.0,68,914.012351
-720.0,72,914.183835
-630.0,63,914.329382
-530.0,53,914.426925
-840.0,84,914.589408
-500.0,50,914.679134
-530.0,53,914.812759
-650.0,65,915.003235
-710.0,71,915.183216
-600.0,60,915.371173
-590.0,59,915.47824
-550.0,55,915.593819
-800.0,80,915.750327
-830.0,83,915.889606
-800.0,80,918.041126
-620.0,62,918.158113
-510.0,51,918.235836
-860.0,86,918.391994
-720.0,72,918.538138
-630.0,63,918.739701
-720.0,72,918.929707
-500.0,50,919.015958
-590.0,59,919.144143
-640.0,64,919.289563
-730.0,73,919.441193
-610.0,61,919.574207
-550.0,55,919.708457
-850.0,85,919.927449
-460.0,46,920.009706
-500.0,50,920.107574
-710.0,71,920.239273
-560.0,56,920.327934
-560.0,56,920.427645
-520.0,52,920.517808
-680.0,68,920.649975
-710.0,71,920.783062
-690.0,69,920.910059
-610.0,61,921.045853
-720.0,72,921.19876
-740.0,74,921.35005
-720.0,72,921.521536
-670.0,67,921.662387
-810.0,81,921.842652
-680.0,68,921.96809
-700.0,70,922.091989
-850.0,85,922.276764
-760.0,76,924.717804
-590.0,59,924.873053
-670.0,67,925.080603
-520.0,52,925.183324
-660.0,66,925.341053
-780.0,78,925.527509
-610.0,61,925.664506
-670.0,67,925.81435
-790.0,79,926.017991
-890.0,89,926.18834
-520.0,52,926.292439
-510.0,51,926.402034
-720.0,72,926.584706
-600.0,60,926.723966
-870.0,87,926.929978
-680.0,68,927.077281
-550.0,55,927.178265
-770.0,77,927.315031
-870.0,87,927.492142
-480.0,48,927.618403
-810.0,81,927.810514
-820.0,82,927.974898
-530.0,53,928.108131
-820.0,82,928.303835
-530.0,53,928.441068
-650.0,65,928.59658
-820.0,82,928.795518
-760.0,76,928.953597
-690.0,69,929.087621
-870.0,87,931.372098
-630.0,63,931.523418
-530.0,53,931.672565
-610.0,61,931.806696
-630.0,63,931.920364
-640.0,64,932.03509
-830.0,83,932.194272
-660.0,66,932.318922
-620.0,62,932.434689
-710.0,71,932.565428
-620.0,62,932.684852
-520.0,52,932.792383
-750.0,75,932.940386
-750.0,75,933.099193
-510.0,51,933.193441
-520.0,52,933.297694
-700.0,70,933.426636
-620.0,62,933.544854
-650.0,65,933.661704
-800.0,80,933.824608
-680.0,68,933.948538
-500.0,50,934.067729
-740.0,74,934.209754
-570.0,57,934.345442
-760.0,76,934.509649
-610.0,61,934.635289
-680.0,68,934.761161
-760.0,76,934.913804
-850.0,85,935.090626
-520.0,52,935.195002
-710.0,71,935.330504
-720.0,72,937.669829
-600.0,60,937.783441
-670.0,67,937.933591
-550.0,55,938.057632
-530.0,53,938.168819
-670.0,67,938.314691
-740.0,74,938.481097
-810.0,81,938.660424
-580.0,58,938.848129
-720.0,72,939.074066
-610.0,61,939.242787
-820.0,82,939.448539
-840.0,84,939.679923
-650.0,65,939.80841
-630.0,63,939.947294
-740.0,74,940.125536
-640.0,64,940.266621
-710.0,71,940.41031
-650.0,65,940.551567
-690.0,69,940.700817
-770.0,77,940.858124
-620.0,62,940.987074
-500.0,50,941.082847
-610.0,61,941.189227
-680.0,68,941.304986
-790.0,79,941.473414
-840.0,84,941.639182
-810.0,81,941.806598
-630.0,63,941.917726
-910.0,91,942.128469
-680.0,68,944.364613
-800.0,80,944.541779
-690.0,69,944.704805
-880.0,88,944.890358
-650.0,65,945.018151
-780.0,78,945.192757
-820.0,82,945.365104
-560.0,56,945.504529
-740.0,74,945.678334
-660.0,66,945.834661
-850.0,85,946.013497
-700.0,70,946.168308
-680.0,68,946.294234
-900.0,90,946.486713
-620.0,62,946.608206
-770.0,77,946.843321
-520.0,52,947.004506
-670.0,67,947.183835
-730.0,73,947.37693
-630.0,63,947.518718
-510.0,51,947.648587
-970.0,97,947.85145
-580.0,58,947.962602
-810.0,81,948.122
-660.0,66,948.251255
-520.0,52,948.349689
-710.0,71,948.47783
-620.0,62,948.60983
-560.0,56,948.726818
-520.0,52,950.828535
-1050.0,105,951.057227
-650.0,65,951.181983
-750.0,75,951.351346
-830.0,83,951.507733
-800.0,80,951.692993
-530.0,53,951.799217
-840.0,84,951.977914
-750.0,75,952.115174
-530.0,53,952.216654
-530.0,53,952.320322
-590.0,59,952.436535
-780.0,78,952.602146
-680.0,68,952.726661
-570.0,57,952.852899
-900.0,90,953.034204
-500.0,50,953.150658
-800.0,80,953.307239
-860.0,86,953.486236
-510.0,51,953.586528
-830.0,83,953.783615
-640.0,64,953.909852
-850.0,85,954.066899
-620.0,62,954.194427
-700.0,70,954.34378
-570.0,57,954.463704
-710.0,71,954.613549
-760.0,76,954.831102
-770.0,77,955.071225
-530.0,53,957.28633
-570.0,57,957.412405
-710.0,71,957.541584
-750.0,75,957.686429
-710.0,71,957.835559
-520.0,52,957.929871
-540.0,54,958.029482
-540.0,54,958.14343
-690.0,69,958.286077
-820.0,82,958.452933
-600.0,60,958.582814
-780.0,78,958.743008
-760.0,76,958.899294
-750.0,75,959.057093
-670.0,67,959.220368
-650.0,65,959.365502
-690.0,69,959.499583
-510.0,51,959.593912
-580.0,58,959.726526
-660.0,66,959.867242
-890.0,89,960.037531
-590.0,59,960.176423
-590.0,59,960.285493
-500.0,50,960.388231
-710.0,71,960.542977
-790.0,79,960.68637
-680.0,68,960.839136
-720.0,72,960.989926
-610.0,61,961.10135
-870.0,87,961.291985
-500.0,50,961.410274
-540.0,54,963.807272
-510.0,51,963.888426
-830.0,83,964.023982
-560.0,56,964.119493
-700.0,70,964.258502
-530.0,53,964.366275
-640.0,64,964.500324
-530.0,53,964.602248
-860.0,86,964.766374
-740.0,74,964.90109
-530.0,53,964.994645
-520.0,52,965.100797
-550.0,55,965.206237
-820.0,82,965.361037
-810.0,81,965.491814
-720.0,72,965.637412
-720.0,72,965.780877
-790.0,79,965.933814
-500.0,50,966.031069
-790.0,79,966.193193
-720.0,72,966.336417
-620.0,62,966.44874
-890.0,89,966.637559
-520.0,52,966.739004
-680.0,68,966.87113
-800.0,80,967.029705
-890.0,89,967.238381
-550.0,55,967.348604
-650.0,65,967.489964
-830.0,83,967.660725
-640.0,64,969.799602
-860.0,86,969.975502
-740.0,74,970.113399
-720.0,72,970.245446
-510.0,51,970.351435
-610.0,61,970.472959
-670.0,67,970.617749
-740.0,74,970.799059
-810.0,81,971.057503
-840.0,84,971.280623
-710.0,71,971.475332
-810.0,81,971.698422
-650.0,65,971.832311
-500.0,50,971.945184
-670.0,67,972.083729
-810.0,81,972.251185
-530.0,53,972.358467
-460.0,46,972.452377
-620.0,62,972.580413
-650.0,65,972.714848
-510.0,51,972.826561
-530.0,53,972.944864
-660.0,66,973.10772
-560.0,56,973.219633
-820.0,82,973.384699
-670.0,67,973.519884
-530.0,53,973.625034
-520.0,52,973.731943
-1400.0,140,974.006115
-840.0,84,974.191145
-830.0,83,976.396411
-550.0,55,976.529685
-800.0,80,976.696452
-590.0,59,976.81956
-770.0,77,976.972476
-590.0,59,977.093482
-740.0,74,977.276301
-910.0,91,977.466573
-530.0,53,977.574082
-670.0,67,977.717513
-530.0,53,977.835512
-620.0,62,977.96427
-710.0,71,978.098445
-640.0,64,978.235065
-760.0,76,978.41063
-500.0,50,978.527398
-790.0,79,978.700506
-600.0,60,978.909478
-570.0,57,979.070913
-630.0,63,979.25638
-560.0,56,979.404366
-580.0,58,979.544647
-720.0,72,979.72213
-600.0,60,979.845185
-590.0,59,979.957194
-770.0,77,980.089036
-590.0,59,980.194833
-720.0,72,980.331517
-550.0,55,980.438868
-580.0,58,980.550759
-640.0,64,980.664153
-550.0,55,980.762464
-760.0,76,982.860147
-630.0,63,982.982555
-770.0,77,983.131287
-500.0,50,983.232968
-530.0,53,983.350172
-730.0,73,983.498139
-750.0,75,983.65891
-580.0,58,983.773024
-570.0,57,983.89907
-560.0,56,984.011728
-520.0,52,984.124955
-850.0,85,984.293218
-730.0,73,984.43412
-670.0,67,984.57001
-710.0,71,984.722267
-720.0,72,984.845065
-670.0,67,984.986983
-690.0,69,985.139802
-570.0,57,985.265387
-860.0,86,985.461385
-640.0,64,985.586235
-730.0,73,985.754503
-690.0,69,985.875059
-570.0,57,985.992054
-500.0,50,986.086078
-800.0,80,986.251211
-560.0,56,986.366156
-640.0,64,986.498352
-610.0,61,986.628243
-770.0,77,986.83305
-730.0,73,987.041161
-640.0,64,989.243911
-800.0,80,989.390939
-790.0,79,989.575268
-600.0,60,989.705461
-510.0,51,989.818766
-650.0,65,989.946356
-840.0,84,990.10534
-670.0,67,990.232342
-490.0,49,990.330892
-690.0,69,990.46917
-730.0,73,990.612468
-800.0,80,990.780457
-610.0,61,990.921385
-830.0,83,991.091003
-580.0,58,991.213754
-690.0,69,991.349566
-810.0,81,991.498426
-580.0,58,991.624763
-660.0,66,991.7562
-570.0,57,991.865395
-570.0,57,991.988237
-710.0,71,992.160915
-680.0,68,992.311574
-570.0,57,992.447291
-560.0,56,992.593478
-530.0,53,992.698453
-800.0,80,992.863396
-560.0,56,993.011991
-540.0,54,993.138151
-500.0,50,993.247276
-620.0,62,993.35931
-580.0,58,995.868417
-760.0,76,996.015273
-600.0,60,996.129595
-550.0,55,996.231443
-720.0,72,996.354537
-600.0,60,996.482423
-510.0,51,996.58194
-670.0,67,996.706942
-740.0,74,996.869557
-610.0,61,996.998904
-850.0,85,997.150328
-550.0,55,997.246037
-640.0,64,997.357232
-840.0,84,997.513345
-860.0,86,997.676599
-590.0,59,997.801539
-700.0,70,997.944294
-530.0,53,998.040965
-650.0,65,998.170879
-520.0,52,998.29183
-810.0,81,998.45368
-540.0,54,998.554271
-690.0,69,998.704628
-520.0,52,998.814273
-540.0,54,998.921674
-650.0,65,999.053792
-500.0,50,999.1561
-580.0,58,999.28357
-630.0,63,999.419688
-720.0,72,999.582293
-880.0,88,999.777455
-730.0,73,999.916471
-610.0,61,1002.1793
-560.0,56,1002.288661
-600.0,60,1002.409984
-590.0,59,1002.543399
-510.0,51,1002.663237
-480.0,48,1002.773984
-570.0,57,1002.942553
-760.0,76,1003.137024
-680.0,68,1003.330963
-530.0,53,1003.470362
-770.0,77,1003.669558
-550.0,55,1003.818628
-660.0,66,1003.96416
-550.0,55,1004.08467
-510.0,51,1004.174799
-530.0,53,1004.283589
-530.0,53,1004.370311
-600.0,60,1004.465907
-640.0,64,1004.577286
-800.0,80,1004.738412
-690.0,69,1004.88135
-520.0,52,1004.993366
-880.0,88,1005.189489
-870.0,87,1005.391929
-740.0,74,1005.555208
-500.0,50,1005.667748
-570.0,57,1005.780788
-510.0,51,1005.892272
-500.0,50,1005.990474
-750.0,75,1006.144855
-710.0,71,1006.274521
-510.0,51,1006.420318
-520.0,52,1006.529474
-830.0,83,1008.929028
-550.0,55,1009.036146
-760.0,76,1009.18767
-790.0,79,1009.40753
-800.0,80,1009.671935
-670.0,67,1009.881139
-780.0,78,1010.122236
-590.0,59,1010.256081
-640.0,64,1010.385898
-600.0,60,1010.514568
-710.0,71,1010.678235
-550.0,55,1010.852451
-880.0,88,1011.107184
-830.0,83,1011.36171
-600.0,60,1011.538332
-540.0,54,1011.673058
-780.0,78,1011.829247
-500.0,50,1011.929128
-520.0,52,1012.02986
-620.0,62,1012.132349
-660.0,66,1012.250146
-680.0,68,1012.371718
-820.0,82,1012.509383
-590.0,59,1012.638033
-560.0,56,1012.762811
-770.0,77,1012.911741
-510.0,51,1013.013846
-790.0,79,1013.151273
-510.0,51,1013.256118
-600.0,60,1013.385183
-730.0,73,1015.480305
-510.0,51,1015.57348
-570.0,57,1015.698334
-820.0,82,1015.848974
-780.0,78,1016.007971
-530.0,53,1016.097395
-680.0,68,1016.234075
-550.0,55,1016.330859
-630.0,63,1016.462809
-740.0,74,1016.596299
-480.0,48,1016.691505
-640.0,64,1016.828443
-570.0,57,1016.941713
-800.0,80,1017.117921
-770.0,77,1017.274885
-730.0,73,1017.424525
-560.0,56,1017.54903
-750.0,75,1017.712647
-750.0,75,1017.873655
-600.0,60,1018.000916
-990.0,99,1018.212969
-560.0,56,1018.336245
-500.0,50,1018.432159
-600.0,60,1018.56484
-690.0,69,1018.713762
-770.0,77,1018.954962
-580.0,58,1019.127616
-540.0,54,1019.280519
-570.0,57,1019.416301
-840.0,84,1019.643732
-630.0,63,1019.782973
-660.0,66,1019.921235
-550.0,55,1021.951402
-730.0,73,1022.093147
-520.0,52,1022.202832
-790.0,79,1022.365891
-590.0,59,1022.473884
-580.0,58,1022.586969
-710.0,71,1022.733215
-780.0,78,1022.878904
-800.0,80,1023.046491
-680.0,68,1023.166796
-630.0,63,1023.281959
-860.0,86,1023.45768
-750.0,75,1023.610193
-520.0,52,1023.704559
-550.0,55,1023.8039
-620.0,62,1023.951235
-570.0,57,1024.058136
-700.0,70,1024.2067
-570.0,57,1024.31689
-600.0,60,1024.448505
-750.0,75,1024.60603
-550.0,55,1024.716075
-590.0,59,1024.824667
-780.0,78,1024.985967
-580.0,58,1025.099976
-510.0,51,1025.222095
-800.0,80,1025.384825
-570.0,57,1025.544072
-840.0,84,1025.712354
-690.0,69,1025.863813
-890.0,89,1028.218137
-610.0,61,1028.336229
-700.0,70,1028.479399
-700.0,70,1028.602175
-500.0,50,1028.692241
-590.0,59,1028.805052
-580.0,58,1028.911485
-870.0,87,1029.077132
-880.0,88,1029.24221
-600.0,60,1029.361169
-560.0,56,1029.467971
-1060.0,106,1029.693878
-850.0,85,1029.868228
-650.0,65,1029.991361
-610.0,61,1030.098915
-850.0,85,1030.275985
-540.0,54,1030.36501
-800.0,80,1030.524934
-580.0,58,1030.643172
-690.0,69,1030.791316
-810.0,81,1030.957906
-790.0,79,1031.110494
-810.0,81,1031.274918
-630.0,63,1031.409232
-560.0,56,1031.52116
-770.0,77,1031.6758
-650.0,65,1031.812255
-860.0,86,1031.97253
-640.0,64,1032.104114
-700.0,70,1034.305963
-640.0,64,1034.458204
-760.0,76,1034.617766
-530.0,53,1034.738899
-520.0,52,1034.909141
-550.0,55,1035.090951
-820.0,82,1035.311226
-580.0,58,1035.468372
-580.0,58,1035.613907
-510.0,51,1035.749739
-570.0,57,1035.858254
-530.0,53,1035.965166
-800.0,80,1036.136277
-830.0,83,1036.282151
-750.0,75,1036.428407
-790.0,79,1036.602456
-540.0,54,1036.706349
-910.0,91,1036.899297
-780.0,78,1037.058282
-500.0,50,1037.163906
-550.0,55,1037.266922
-610.0,61,1037.391864
-550.0,55,1037.491874
-760.0,76,1037.649045
-600.0,60,1037.771905
-640.0,64,1037.897684
-710.0,71,1038.04897
-640.0,64,1038.198467
-560.0,56,1038.317214
-550.0,55,1038.43732
-820.0,82,1038.609866
-760.0,76,1038.767045
-640.0,64,1041.053892
-580.0,58,1041.184335
-590.0,59,1041.30014
-620.0,62,1041.441924
-830.0,83,1041.604596
-590.0,59,1041.728694
-560.0,56,1041.833575
-520.0,52,1041.952332
-550.0,55,1042.05879
-500.0,50,1042.143595
-800.0,80,1042.29827
-580.0,58,1042.437972
-670.0,67,1042.571885
-540.0,54,1042.696165
-570.0,57,1042.855938
-840.0,84,1043.101238
-710.0,71,1043.276169
-760.0,76,1043.446244
-610.0,61,1043.604835
-550.0,55,1043.742935
-740.0,74,1043.891976
-580.0,58,1044.006071
-540.0,54,1044.115028
-860.0,86,1044.277865
-660.0,66,1044.413944
-750.0,75,1044.547555
-520.0,52,1044.638396
-650.0,65,1044.755916
-630.0,63,1044.893502
-490.0,49,1044.981963
-620.0,62,1045.092072
-780.0,78,1045.233103
-510.0,51,1047.348628
-510.0,51,1047.453532
-510.0,51,1047.551276
-690.0,69,1047.693988
-820.0,82,1047.854476
-600.0,60,1047.979618
-720.0,72,1048.12431
-880.0,88,1048.310605
-760.0,76,1048.471823
-740.0,74,1048.607804
-590.0,59,1048.724426
-610.0,61,1048.848205
-640.0,64,1048.973048
-860.0,86,1049.146721
-620.0,62,1049.277249
-700.0,70,1049.419901
-850.0,85,1049.605914
-540.0,54,1049.71238
-860.0,86,1049.902148
-550.0,55,1050.007002
-570.0,57,1050.110854
-570.0,57,1050.229409
-800.0,80,1050.400117
-710.0,71,1050.546146
-610.0,61,1050.663702
-540.0,54,1050.813585
-560.0,56,1051.005745
-630.0,63,1051.178877
-810.0,81,1051.37369
-510.0,51,1051.494573
-730.0,73,1051.674574
-780.0,78,1053.793673
-580.0,58,1053.912381
-700.0,70,1054.056387
-560.0,56,1054.164565
-640.0,64,1054.298709
-580.0,58,1054.404317
-670.0,67,1054.522938
-530.0,53,1054.641159
-570.0,57,1054.742386
-510.0,51,1054.85103
-720.0,72,1054.988355
-710.0,71,1055.140712
-750.0,75,1055.294539
-700.0,70,1055.436028
-750.0,75,1055.578135
-600.0,60,1055.69976
-620.0,62,1055.821984
-600.0,60,1055.943864
-500.0,50,1056.036252
-590.0,59,1056.141338
-540.0,54,1056.265988
-810.0,81,1056.421462
-700.0,70,1056.589996
-580.0,58,1056.72172
-730.0,73,1056.872696
-650.0,65,1056.999978
-730.0,73,1057.141584
-760.0,76,1057.293931
-860.0,86,1057.472077
-560.0,56,1057.579035
-830.0,83,1057.732786
-590.0,59,1060.055944
-550.0,55,1060.160854
-670.0,67,1060.273202
-570.0,57,1060.371141
-820.0,82,1060.527384
-780.0,78,1060.684026
-860.0,86,1060.841994
-720.0,72,1060.987752
-700.0,70,1061.176941
-850.0,85,1061.357224
-500.0,50,1061.460042
-750.0,75,1061.624008
-510.0,51,1061.722637
-760.0,76,1061.855644
-620.0,62,1061.98079
-750.0,75,1062.126031
-580.0,58,1062.248219
-550.0,55,1062.373473
-710.0,71,1062.507308
-600.0,60,1062.625652
-770.0,77,1062.784376
-570.0,57,1062.894801
-560.0,56,1063.014945
-620.0,62,1063.142897
-580.0,58,1063.260957
-590.0,59,1063.398142
-730.0,73,1063.542669
-670.0,67,1063.689019
-610.0,61,1063.808205
-780.0,78,1063.947783
-760.0,76,1066.116907
-760.0,76,1066.272514
-720.0,72,1066.434515
-500.0,50,1066.54294
-610.0,61,1066.685666
-810.0,81,1066.904188
-520.0,52,1067.057605
-600.0,60,1067.200874
-600.0,60,1067.364101
-790.0,79,1067.549405
-620.0,62,1067.698565
-800.0,80,1067.873958
-660.0,66,1068.004412
-890.0,89,1068.163307
-500.0,50,1068.252585
-640.0,64,1068.388515
-690.0,69,1068.526421
-810.0,81,1068.686956
-720.0,72,1068.824504
-520.0,52,1068.921843
-550.0,55,1069.022241
-830.0,83,1069.183892
-780.0,78,1069.332227
-780.0,78,1069.499547
-1130.0,113,1069.733505
-850.0,85,1069.901181
-510.0,51,1070.006984
-520.0,52,1070.102118
-880.0,88,1070.261377
-770.0,77,1070.416796
-650.0,65,1072.488241
-520.0,52,1072.60008
-510.0,51,1072.707712
-720.0,72,1072.83874
-500.0,50,1072.948689
-580.0,58,1073.067779
-730.0,73,1073.224366
-780.0,78,1073.37808
-510.0,51,1073.493264
-730.0,73,1073.67089
-490.0,49,1073.781466
