rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,train/learning_rate,train/explained_variance,train/n_updates,train/entropy_loss,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/loss,train/clip_range
-72.16161545,28672,14,109,159.01,262,0.00025,0.00040197372,130,-1.2411969508975744,0.013595841,233.06320509910583,-0.010713158707949333,0.110205078125,82.03132629394531,0.2
-67.9576692,30720,15,116,166.55,262,0.00025,0.0047558546,140,-1.158171084523201,0.0045932033,278.8974152803421,-0.004383675711869728,0.006640625,195.0562286376953,0.2
-70.16500044,32768,16,125,179.5,261,0.00025,0.123312354,150,-1.107187893241644,0.0130993975,237.00357429981233,-0.007889460731530563,0.036962890625,105.460205078125,0.2
-62.53798148,34816,17,133,188.63,261,0.00025,0.2709198,160,-1.189897096902132,0.0028659345,265.2959620714188,-0.004042218686663546,0.00234375,66.4698715209961,0.2
-58.566100729999995,36864,18,141,208.94,260,0.00025,0.450751,170,-1.2133086450397967,0.0058257286,123.03290508985519,-0.00478249736916041,0.03310546875,45.58563232421875,0.2
-58.36938438,38912,19,149,223.35,260,0.00025,0.5283561,180,-1.183940102905035,0.0028838092,112.64590483903885,-0.003293328463041689,0.010107421875,26.810514450073242,0.2
-62.70588919,40960,20,157,236.14,260,0.00025,0.44365162,190,-1.1563822634518146,0.00551278,157.65726989507675,-0.006902882113354281,0.0421875,30.385347366333008,0.2
-65.13781761,43008,21,165,248.87,260,0.00025,0.45319152,200,-1.0897332333028316,0.0013647598,393.7012966156006,-0.0020780385515536182,0.00166015625,135.3464813232422,0.2
-64.06154543999999,45056,22,173,261.86,260,0.00025,0.6593728,210,-1.0560463346540927,0.0046537146,151.41803041696548,-0.00384391893458087,0.0166015625,141.9875030517578,0.2
-61.73807159999999,47104,23,181,276.13,260,0.00025,0.6483886,220,-1.1136089030653238,0.004358104,141.95059115886687,-0.004693954199319705,0.034130859375,91.7745590209961,0.2
-60.45924728,49152,24,188,295.68,260,0.00025,0.6460229,230,-1.2080978851765394,0.0062348917,120.58869881629944,-0.00346248903661035,0.027197265625,66.51292419433594,0.2
-59.994251649999995,51200,25,195,308.86,261,0.00025,0.5096645,240,-1.1862477984279394,0.0089921,121.46506270170212,-0.006276357421302237,0.037548828125,53.76813507080078,0.2
-58.93506639,53248,26,203,320.59,261,0.00025,0.4494968,250,-1.0420698335394263,0.0053426437,166.4160491704941,-0.007865920024050866,0.027880859375,159.37649536132812,0.2
-57.811965570000005,55296,27,211,331.41,261,0.00025,0.651684,260,-1.0364047518000006,0.008530626,148.17642785310744,-0.009298351181496401,0.06748046875,92.0372314453125,0.2
-54.880265,57344,28,218,350.81,262,0.00025,0.7658952,270,-1.055318203009665,0.0063843145,66.39464371800423,-0.00802547774364939,0.0662109375,32.3697624206543,0.2
-50.21321209,59392,29,225,367.14,263,0.00025,0.5625639,280,-1.0782136783003806,0.008134664,87.18677542209625,-0.005068148361169733,0.081982421875,24.60425567626953,0.2
-52.133811810000005,61440,30,232,382.28,263,0.00025,0.6858556,290,-0.9399387866258622,0.013367482,41.66255164146423,-0.009234300049138255,0.081005859375,40.192440032958984,0.2
-54.16408117,63488,31,239,398.14,265,0.00025,0.59308445,300,-0.9663889875635505,0.0064286403,80.26998726725579,-0.00686784997524228,0.03994140625,27.650718688964844,0.2
-51.60324616999999,65536,32,247,414.35,265,0.00025,0.63923585,310,-0.9871281173080206,0.007380209,81.21886729598046,-0.008210235847218427,0.078515625,18.57613754272461,0.2
-48.09691640999999,67584,33,254,430.53,265,0.00025,0.9024969,320,-1.046858112514019,0.015725046,25.887898558378218,-0.009463724089437164,0.08974609375,11.97813606262207,0.2
-45.65433168,69632,34,262,451.04,265,0.00025,0.89438057,330,-0.9404556872323155,0.010669653,19.220633751153947,-0.00809721503756009,0.104443359375,11.211841583251953,0.2
-43.642920839999995,71680,35,269,458.86,265,0.00025,0.8673729,340,-0.9677457250654697,0.012793103,54.747519838809964,-0.010569432561169378,0.109912109375,41.62847900390625,0.2
-39.75364616,73728,36,276,467.31,266,0.00025,0.9184123,350,-1.0154949141666294,0.007778501,16.48295315504074,-0.005938585865078494,0.0408203125,5.111466407775879,0.2
-37.880537460000006,75776,37,284,483.93,266,0.00025,0.8887076,360,-1.0215180195868014,0.006555042,19.495030383765698,-0.006485289055854082,0.06318359375,12.11618709564209,0.2
-36.29731821,77824,38,292,500.98,266,0.00025,0.9097054,370,-1.0960148114711046,0.00922988,9.585686471313238,-0.003964608206297271,0.07490234375,2.6229686737060547,0.2
-33.61138778,79872,39,300,515.01,266,0.00025,0.8951161,380,-0.7919328089803457,0.00552483,8.973940471559763,-0.003417733222886454,0.040576171875,1.879363775253296,0.2
-31.197521300000002,81920,40,307,531.4,266,0.00025,0.65832317,390,-0.8139424191787838,0.010385143,47.443466660380366,-0.00490077224385459,0.08701171875,8.007612228393555,0.2
-27.572775019999998,83968,41,315,547.92,265,0.00025,0.7932341,400,-0.8821983804926277,0.008049954,39.316765972971915,-0.0037777794990688563,0.0708984375,3.7183032035827637,0.2
-24.750592960000002,86016,42,323,564.31,265,0.00025,0.69583315,410,-0.9469649767503142,0.0067960727,60.01690046861768,-0.0017399012634996326,0.025048828125,8.571920394897461,0.2
-20.82455744,88064,43,331,589.91,265,0.00025,0.9068906,420,-1.0954241905361415,0.011127291,7.125418955087662,-0.008134029025677591,0.09931640625,1.855655312538147,0.2
-18.04760985,90112,44,339,606.72,265,0.00025,0.8774498,430,-1.035743498802185,0.009381486,9.001293490082025,-0.001825164892943576,0.026318359375,3.1375443935394287,0.2
-18.144370589999998,92160,45,347,617.94,265,0.00025,0.9312474,440,-1.0058938439935445,0.012933463,8.680323084816337,-0.006801644942606799,0.11181640625,6.599834442138672,0.2
-15.97117405,94208,46,354,638.61,265,0.00025,0.38928622,450,-0.9046165164560079,0.0029804045,61.94609588682651,-0.004153708051308058,0.019287109375,54.180118560791016,0.2
-14.171772160000003,96256,47,362,646.79,265,0.00025,0.6961466,460,-0.954279251024127,0.004733855,39.37490567937493,-0.003842993773287162,0.054931640625,20.499265670776367,0.2
-6.1812671700000035,98304,48,370,666.97,265,0.00025,0.5071269,470,-0.9426911700516939,0.0043301675,152.43764664530755,-0.0022450807213317604,0.020068359375,123.6318130493164,0.2
-4.23152858,100352,49,377,683.3,265,0.00025,0.5805452,480,-0.9123915534466505,0.014905437,47.49996612295509,-0.00705481266923016,0.09072265625,11.877793312072754,0.2
-1.7063436800000011,102400,50,385,686.36,265,0.00025,0.8130001,490,-0.9292826684191823,0.007439184,6.7742780610919,-0.0036783751187613235,0.059326171875,4.712928295135498,0.2
0.5567462500000012,104448,51,393,701.51,265,0.00025,0.5206522,500,-0.962627493776381,0.009724186,60.01975502818823,-0.003985723070218228,0.095361328125,70.9401626586914,0.2
1.7577575100000014,106496,52,401,700.0,265,0.00025,0.80037963,510,-0.9569221870973706,0.006642253,31.177071104198696,-0.0018134304904378951,0.037548828125,3.7959096431732178,0.2
7.468268140000003,108544,53,408,707.36,265,0.00025,0.6085584,520,-0.9308051722124219,0.0051326277,100.15257803052664,-0.0022060716088162734,0.021923828125,62.96609878540039,0.2
10.918250680000003,110592,54,416,715.56,265,0.00025,0.6601001,530,-0.8835774349048734,0.006025113,55.180522073060274,-0.0026685852615628393,0.065234375,22.099634170532227,0.2
19.235237330000004,112640,55,424,731.82,265,0.00025,0.6373072,540,-1.0234365737065674,0.008910351,75.5947835214436,-0.004340807291737292,0.0794921875,31.539470672607422,0.2
23.411612309999995,114688,56,432,739.18,265,0.00025,0.61384225,550,-0.880270273797214,0.0055958666,99.06864875555038,-0.002913272207661066,0.048095703125,8.962345123291016,0.2
28.068682610000007,116736,57,440,748.86,265,0.00025,0.596405,560,-0.9696099538356066,0.00797345,100.31035591214895,-0.0028761868132278325,0.046337890625,18.84078598022461,0.2
30.818436450000004,118784,58,447,756.85,265,0.00025,0.73047614,570,-0.9169160770252347,0.0061354944,42.440478190034625,-0.0037401446723379196,0.068310546875,18.06915283203125,0.2
36.691000720000005,120832,59,455,773.02,265,0.00025,0.6123558,580,-0.9088276118040085,0.008547608,70.48201525434851,-0.0032580092432908715,0.103759765625,132.1182861328125,0.2
40.85956045,122880,60,463,778.03,265,0.00025,0.42434698,590,-0.8535012537613511,0.020060677,59.88327373117208,-0.005444826022721827,0.05791015625,4.049666881561279,0.2
42.983382680000005,124928,61,470,787.16,265,0.00025,0.5402769,600,-0.9263486782088876,0.019211136,59.00556201934815,-0.003838080505374819,0.0703125,8.84334945678711,0.2
46.367053500000004,126976,62,478,780.33,265,0.00025,0.50602853,610,-1.012976860627532,0.0060928175,65.39368701651692,-0.0012280905793886632,0.04365234375,66.18025207519531,0.2
48.266824959999994,129024,63,485,783.85,265,0.00025,0.53245723,620,-0.7717738967388869,0.00535029,139.6623945325613,-0.002127643095445819,0.029931640625,142.54800415039062,0.2
54.808374619999995,131072,64,493,789.56,265,0.00025,0.47687173,630,-0.928161614201963,0.005595453,166.5189766019583,-0.002443215665698517,0.069287109375,166.95126342773438,0.2
57.31757860999999,133120,65,502,802.79,265,0.00025,0.62880546,640,-0.9444698313251138,0.006684588,72.5637983828783,-0.004605809724307619,0.071875,19.866464614868164,0.2
57.97916758,135168,66,510,802.74,264,0.00025,0.90625507,650,-0.8955034786835313,0.013740446,9.477861561626195,-0.00951845665986184,0.206640625,1.6826579570770264,0.2
58.96737941000001,137216,67,519,802.74,264,0.00025,0.56097925,660,-0.835414107516408,0.006066843,141.65154429078103,-0.004235755975241773,0.05263671875,5.7158613204956055,0.2
64.23797918999999,139264,68,528,797.66,263,0.00025,0.9517163,670,-0.8458419822156429,0.0060284818,8.438286324217916,-0.0031282669631764294,0.0462890625,4.756416320800781,0.2
69.27538835,141312,69,536,794.27,263,0.00025,0.5786152,680,-0.7825726335868239,0.0043898122,117.8533623881638,-0.0016615497494058217,0.02041015625,29.42025375366211,0.2
71.05416376,143360,70,545,796.94,263,0.00025,0.67673886,690,-0.9512910610064864,0.0052044587,96.35002219676971,-0.0018349135178141295,0.0560546875,1.702585220336914,0.2
70.99466400000001,145408,71,552,796.94,263,0.00025,0.60930425,700,-1.0157361591234804,0.009430875,57.3937011346221,-0.0038135258815600536,0.050048828125,101.92943572998047,0.2
72.17949952000001,147456,72,560,796.94,263,0.00025,0.86939675,710,-0.9751110311597586,0.013219286,8.601387400180101,-0.0049029586341930555,0.123291015625,7.944675922393799,0.2
75.54368512,149504,73,567,779.58,263,0.00025,0.91230047,720,-0.9840199366211891,0.0066298144,6.924680810049177,-0.0037780371654662303,0.062353515625,0.6430344581604004,0.2
74.10002275,151552,74,574,770.47,263,0.00025,0.6775523,730,-0.796554934605956,0.0040553818,149.17200172245504,-0.001589801671798341,0.02880859375,94.89387512207031,0.2
75.14045554,153600,75,582,770.47,263,0.00025,0.5570446,740,-0.9542155480012298,0.003164119,117.51691979467869,-0.001155089905660134,0.00693359375,82.45841217041016,0.2
74.55249906,155648,76,589,764.91,263,0.00025,0.95594394,750,-0.9434124559164048,0.010174353,5.334834193252027,-0.002523370966082439,0.0818359375,2.294562578201294,0.2
74.66900759,157696,77,597,764.64,263,0.00025,0.72277987,760,-0.8850383296608925,0.0050780238,45.80577061399818,-0.001274537414428778,0.0271484375,1.8341237306594849,0.2
73.35779163000001,159744,78,605,764.9,264,0.00025,0.71201795,770,-0.9129753202199936,0.010422944,38.383912198990586,-0.00465416101651499,0.096142578125,2.8416097164154053,0.2
74.27529243,161792,79,612,761.22,264,0.00025,0.8887489,780,-0.9545445412397384,0.0083230175,7.819219077751041,-0.003157017726334743,0.1087890625,1.4207137823104858,0.2
73.47294441,163840,80,620,753.72,263,0.00025,0.7021328,790,-0.8764774423092604,0.017030109,50.19511827081442,-0.0055787063844036314,0.070556640625,6.537893295288086,0.2
74.2257673,165888,81,628,748.71,263,0.00025,0.5972309,800,-0.934892980568111,0.003768338,96.3234590165317,-0.0012707221540040337,0.020947265625,11.52000617980957,0.2
75.88550103,167936,82,636,754.46,264,0.00025,0.7007188,810,-0.8963045405223966,0.014070578,27.577529299631713,-0.0022557341057108716,0.14150390625,16.258085250854492,0.2
78.12697628,169984,83,643,753.9,264,0.00025,0.9006288,820,-0.926657453365624,0.004394235,5.8711654175072905,-0.004896940503385849,0.060400390625,5.623645782470703,0.2
80.38115547,172032,84,651,764.3,264,0.00025,0.6801432,830,-0.9229948330670595,0.005151172,34.96045873686671,-0.0015105560814845376,0.056591796875,1.09796142578125,0.2
76.94365694999999,174080,85,659,765.85,264,0.00025,0.9132466,840,-0.9606162557378412,0.006829436,5.545266059599816,-0.002225855672440957,0.0744140625,0.694248378276825,0.2
76.02731874,176128,86,666,770.02,264,0.00025,0.5297353,850,-0.881776494719088,0.007400248,62.79994220621884,-0.001469704374903813,0.0486328125,27.43109130859375,0.2
76.79282573,178176,87,674,762.4,264,0.00025,0.9640998,860,-0.8914391441270709,0.0069428124,3.3762280509807168,-0.00426170156133594,0.066845703125,1.1253485679626465,0.2
75.59740101999999,180224,88,682,759.58,264,0.00025,0.5395416,870,-0.8534013057127595,0.003538204,93.19412967413663,-0.0006674580436083488,0.005029296875,4.9878387451171875,0.2
76.48710275,182272,89,690,768.3,264,0.00025,0.5562734,880,-0.9215495206415654,0.005978034,53.812900023907424,-0.003018248698208481,0.0447265625,3.642307758331299,0.2
71.99282794999999,184320,90,697,764.78,264,0.00025,0.95935583,890,-0.8364488756284117,0.0130965095,3.1287302762269973,-0.00487350863404572,0.135791015625,1.0708116292953491,0.2
71.80790898,186368,91,705,764.78,264,0.00025,0.5608947,900,-0.9065982900559902,0.0039702468,113.40818711072207,-0.003838878989336081,0.0248046875,5.390579700469971,0.2
74.39175703999999,188416,92,713,770.94,264,0.00025,0.9367177,910,-0.8897222679108381,0.009045917,4.946932090073824,-0.00609709759010002,0.1169921875,2.321272373199463,0.2
73.37044298999999,190464,93,720,777.43,264,0.00025,0.7397373,920,-0.7955254383385182,0.007963384,50.44301771521568,-0.002666209333983716,0.119921875,16.374483108520508,0.2
74.66414796999999,192512,94,728,768.58,264,0.00025,0.8019743,930,-0.8440129751339555,0.0055193193,63.72189971581101,-0.002085488787270151,0.038818359375,30.292266845703125,0.2
72.66857701999999,194560,95,736,764.8,264,0.00025,0.7156286,940,-0.8595790855586529,0.0038953274,83.78667047545314,-0.0025384192282217554,0.0240234375,101.37269592285156,0.2
70.13840767999999,196608,96,744,756.75,264,0.00025,0.8586906,950,-0.8580638555809855,0.0041723456,24.408080730587244,-0.0017525054383440875,0.01884765625,6.377633094787598,0.2
68.53391165,198656,97,751,739.49,264,0.00025,0.7037653,960,-0.8408640129491687,0.0064326227,121.6909176632762,-0.0018027327518211679,0.037646484375,18.035001754760742,0.2
68.27225901,200704,98,759,743.97,264,0.00025,0.91653085,970,-0.8712131297215819,0.008532894,46.088453359901905,-0.002510879811597988,0.067138671875,35.46950912475586,0.2
66.64896354999999,202752,99,767,744.61,264,0.00025,0.9648514,980,-0.7834269057959318,0.011179231,8.30929976478219,-0.0037556472438154743,0.1138671875,1.0830130577087402,0.2
64.52300825999998,204800,100,775,747.07,264,0.00025,0.93213546,990,-0.8209480993449688,0.0030953828,31.052754103392363,-0.0012015691187116317,0.019189453125,12.251422882080078,0.2
65.85118158,206848,101,782,744.82,264,0.00025,0.6009611,1000,-0.9040625220164656,0.011546917,149.58053847849368,-0.003227733734820504,0.072705078125,156.73866271972656,0.2
67.12697933999999,208896,102,790,717.64,264,0.00025,0.8852639,1010,-0.7634233605116606,0.008116149,45.226186056807634,-0.004005486407550052,0.06552734375,16.08489418029785,0.2
68.21807976999999,210944,103,798,715.21,264,0.00025,0.80893517,1020,-0.8070784663781524,0.0034976897,133.33075369894505,-0.0026670191015000454,0.024462890625,152.3666534423828,0.2
74.36864626999999,212992,104,806,720.78,264,0.00025,0.761151,1030,-0.7872397696599365,0.008604932,54.77494243010879,-0.003201531691593118,0.114794921875,39.09535598754883,0.2
74.54570190999999,215040,105,814,722.46,264,0.00025,0.4149683,1040,-0.7537702651694417,0.004778327,105.10627058446407,-0.0022136767409392634,0.039990234375,44.97918701171875,0.2
76.71669977999998,217088,106,822,707.96,264,0.00025,0.7937478,1050,-0.7023350348696112,0.014167443,29.068578319624066,-0.0031777407508343457,0.131201171875,1.320357322692871,0.2
77.56277796999998,219136,107,829,705.25,264,0.00025,0.80950546,1060,-0.8603454729542136,0.0070036557,52.28814512938261,-0.004308137418411207,0.067822265625,21.37584114074707,0.2
81.91069414,221184,108,837,715.39,264,0.00025,0.75512296,1070,-0.7256196606904268,0.0070718396,22.22799486592412,-0.004251600810675882,0.0818359375,37.25356674194336,0.2
83.18333276999998,223232,109,845,692.93,264,0.00025,0.66285205,1080,-0.8934587622061372,0.0053082854,47.50837500467897,-0.003034369953093119,0.045751953125,14.395076751708984,0.2
85.02487325,225280,110,852,669.11,264,0.00025,0.52472854,1090,-0.8598978601396083,0.004390659,193.53395953774452,-0.0024601304408861323,0.029296875,46.10860061645508,0.2
81.23297229000002,227328,111,860,640.66,264,0.00025,0.78705484,1100,-0.7001013005152344,0.0034557835,159.80774797797204,-0.0004235381260514259,0.011279296875,155.92332458496094,0.2
79.93721075,229376,112,868,624.06,264,0.00025,0.9143095,1110,-0.8326615560799837,0.0068418905,55.47311477959156,-0.0015738876871182583,0.050048828125,19.74103355407715,0.2
78.28621075,231424,113,876,599.72,263,0.00025,0.73881006,1120,-0.9400789100676775,0.0063856044,130.27557148635387,-0.0026833889627596364,0.0462890625,139.6915740966797,0.2
81.99556617,233472,114,884,573.07,264,0.00025,0.74415743,1130,-0.8820572484284639,0.004111581,128.3423176229,-0.002314413482963573,0.02021484375,54.93197250366211,0.2
78.19278983,235520,115,891,561.22,264,0.00025,0.7888317,1140,-0.8773780591785908,0.0053689647,163.65763432830573,-0.003167190108797513,0.051806640625,23.848569869995117,0.2
80.75634603000002,237568,116,899,548.27,263,0.00025,0.6392278,1150,-0.9216849900782108,0.0035244895,191.28956874012948,-0.002470456801529508,0.019873046875,79.78378295898438,0.2
80.94778505000001,239616,117,907,532.21,264,0.00025,0.6710079,1160,-0.6934661637991667,0.0023299484,171.62286074161528,-0.0013664375961525365,0.00927734375,19.679750442504883,0.2
78.71999550999998,241664,118,914,514.24,264,0.00025,0.9050436,1170,-0.8348006749525666,0.0072746025,38.34195492193103,-0.00342858240037458,0.090869140625,29.419719696044922,0.2
81.18495569000001,243712,119,921,515.94,264,0.00025,0.8437662,1180,-0.7472983658313751,0.0051948223,133.0270067423582,-0.003428527250798652,0.04248046875,52.231929779052734,0.2
85.65647856999998,245760,120,929,506.57,264,0.00025,0.8797953,1190,-0.821332067809999,0.007445895,57.972403259575366,-0.004536543002177496,0.102685546875,17.006546020507812,0.2
90.43885105000001,247808,121,936,509.92,264,0.00025,0.71547925,1200,-0.7411395914852619,0.006385524,114.38526830077171,-0.0022793187643401326,0.06103515625,12.71976375579834,0.2
91.19802755000002,249856,122,943,503.29,264,0.00025,0.65666354,1210,-0.803610298782587,0.003090078,121.53268766254186,0.0003948771569412202,0.025048828125,16.96059226989746,0.2
90.35446277000001,251904,123,949,499.25,265,0.00025,0.92046046,1220,-0.7578916216269136,0.0061169425,41.86278432756662,-0.0040051158051937815,0.061279296875,2.65275502204895,0.2
91.24334096000001,253952,124,956,508.66,265,0.00025,0.29684967,1230,-0.7404614614322782,0.0039431104,135.61657689884305,-0.0017531020130263641,0.0361328125,96.74085998535156,0.2
91.77586689,256000,125,963,487.57,265,0.00025,0.6084591,1240,-0.7984413750469684,0.006961338,72.35823715999723,-0.0009021193196531385,0.055908203125,77.34867858886719,0.2
93.29499917999999,258048,126,971,496.2,265,0.00025,0.7927991,1250,-0.7295233491808176,0.0057448,206.93723436295986,-0.0017944541876204311,0.027490234375,12.388544082641602,0.2
87.92659872999998,260096,127,978,479.26,265,0.00025,0.6536578,1260,-0.8393806204199791,0.005527392,212.280002617836,-0.0009877960023004563,0.047021484375,47.823123931884766,0.2
88.30731811,262144,128,986,477.36,265,0.00025,0.70088184,1270,-0.852365131303668,0.0053996015,184.10713708400726,-0.0018041603834717534,0.046630859375,175.22640991210938,0.2
88.2321179,264192,129,993,475.21,265,0.00025,0.62581235,1280,-0.6793604569509626,0.009188896,40.92511089369655,-0.006113577232463285,0.0544921875,8.519091606140137,0.2
84.73047231000001,266240,130,1000,450.57,266,0.00025,0.9025463,1290,-0.7500059898942709,0.005653208,64.20351288318633,-0.004055404232349247,0.043310546875,102.847900390625,0.2
87.14521170000002,268288,131,1007,458.59,266,0.00025,0.81940013,1300,-0.7911090245470405,0.0056284787,146.5054335385561,-0.0031031924474518744,0.06708984375,238.95852661132812,0.2
85.27157214,270336,132,1015,464.57,266,0.00025,0.6191394,1310,-0.7059229284524917,0.0043703443,191.2655357450247,-0.005356569420837331,0.063427734375,54.36433029174805,0.2
85.1629441,272384,133,1022,466.63,266,0.00025,0.8305851,1320,-0.6321474542841315,0.0069605657,155.93373337984085,-0.005000878468854353,0.044677734375,99.48847198486328,0.2
92.03883493,274432,134,1029,469.83,266,0.00025,0.80135196,1330,-0.7691618951037527,0.011482392,55.488304406404495,-0.002245955825492274,0.065966796875,8.2942476272583,0.2
96.51223327000001,276480,135,1037,472.4,266,0.00025,0.86013544,1340,-0.6147306113503873,0.0033357358,128.8070603966713,-0.002153653198911343,0.020849609375,20.80691146850586,0.2
106.71964277,278528,136,1044,475.1,266,0.00025,0.6796987,1350,-0.7374253390356899,0.012987917,208.15668139457702,-0.0022027301347407047,0.053955078125,47.1212043762207,0.2
100.62050074000003,280576,137,1052,472.44,266,0.00025,0.65998346,1360,-0.6963986018672585,0.005840563,132.65828302502632,-0.0022313913286780007,0.0416015625,92.82001495361328,0.2
103.45361366000003,282624,138,1059,469.35,266,0.00025,0.49897426,1370,-0.8253748515620828,0.0042850515,290.55746524333955,-0.00216464574332349,0.0259765625,29.813072204589844,0.2
107.01187568999998,284672,139,1066,461.38,266,0.00025,0.6224537,1380,-0.8219083402305841,0.0059059737,199.51109569370746,-0.0028308297623880208,0.068408203125,65.61785888671875,0.2
113.99560058000002,286720,140,1073,459.54,266,0.00025,0.58328056,1390,-0.676251751370728,0.0060732234,147.91113250851632,-0.002697905908280518,0.028271484375,106.33618927001953,0.2
116.43496643999998,288768,141,1081,456.36,266,0.00025,0.7472465,1400,-0.7371310036629438,0.0050371205,78.70369752645493,-0.0020280557277146728,0.081396484375,28.898094177246094,0.2
113.17895769000002,290816,142,1089,446.21,267,0.00025,0.69812906,1410,-0.7561559299007058,0.0174829,98.43983029723168,-0.004673055742750875,0.130126953125,8.538208961486816,0.2
110.52552162,292864,143,1096,455.46,267,0.00025,0.65791893,1420,-0.8153659787029028,0.002980459,208.071281260252,-0.0018850513093639164,0.035595703125,86.49952697753906,0.2
119.71964876,294912,144,1103,451.97,267,0.00025,0.6985961,1430,-0.6045986920595169,0.012587751,54.54032899364829,0.0010402777319541202,0.13505859375,6.987581729888916,0.2
119.17187955,296960,145,1110,424.43,267,0.00025,0.69246745,1440,-0.7444513522088527,0.0072393483,69.63635342121124,-0.002324284566566348,0.07880859375,20.082927703857422,0.2
122.63203739000001,299008,146,1118,429.5,267,0.00025,0.79230785,1450,-0.7872295875102282,0.0047189584,146.52436898946763,-0.0033838381510577164,0.04267578125,91.56183624267578,0.2
124.89697650000002,301056,147,1125,419.86,267,0.00025,0.6072583,1460,-0.780635585822165,0.005493355,143.9051824092865,-0.0020603126555215566,0.041943359375,44.60794448852539,0.2
123.00344551999999,303104,148,1132,404.3,267,0.00025,0.6615757,1470,-0.7519908612594008,0.004067078,262.99428886175156,-0.0019837385014398025,0.012939453125,169.5325927734375,0.2
120.33822206999999,305152,149,1139,396.95,267,0.00025,0.5612299,1480,-0.8165316667407752,0.0036074328,200.41822498440743,-0.001824321369349491,0.043994140625,183.76097106933594,0.2
126.18470383999998,307200,150,1147,403.59,267,0.00025,0.6855619,1490,-0.7225476356223226,0.002340015,260.4203085899353,-0.0007355433132033795,0.00478515625,27.77349853515625,0.2
128.03128181999998,309248,151,1154,403.12,267,0.00025,0.89179796,1500,-0.7247279735282064,0.012697418,123.64605321288109,-0.004208128550089896,0.139404296875,71.74962615966797,0.2
128.64159834000003,311296,152,1161,389.24,268,0.00025,0.74484867,1510,-0.6390330081805586,0.0042556054,87.75439290702343,-0.0030928673877497204,0.033984375,20.73826789855957,0.2
127.92435256,313344,153,1168,374.97,268,0.00025,0.7884908,1520,-0.7051463639363647,0.0035756174,132.01272903084754,-0.001759921146731358,0.034814453125,12.770602226257324,0.2
124.90462552000001,315392,154,1175,364.25,268,0.00025,0.6915122,1530,-0.6840445049107075,0.006438926,274.46632487773894,-0.0030986887170001863,0.04248046875,70.90292358398438,0.2
125.87147395999999,317440,155,1182,365.82,268,0.00025,0.7529839,1540,-0.6999623829498887,0.0025182888,182.88519537448883,-0.002328293562459294,0.027001953125,88.5869140625,0.2
131.66477686,319488,156,1189,361.96,268,0.00025,0.74479043,1550,-0.7009866131469608,0.0053745564,114.81757284402848,-0.002468201323063113,0.06875,4.257473468780518,0.2
