#{"t_start": 1744430857.8661432, "env_id": "LunarLander-v2"}
r,l,t
-19.539951,107,57.360446
-97.872909,163,57.799878
-159.365554,116,58.127296
-344.396247,141,58.489673
-145.691628,154,58.900068
-98.766339,122,59.211254
-77.097014,106,59.49224
-51.239162,114,59.802936
-68.44699,170,60.219681
-264.41001,105,60.497726
-87.175616,133,60.800684
-14.279426,168,61.21632
-42.95402,118,61.513665
-52.528143,93,61.750185
-59.430686,78,61.95266
7.522661,97,64.859667
-43.895885,102,65.101416
4.382229,180,65.562094
-237.864714,131,65.964456
-33.188207,113,66.299515
-25.496215,131,66.666433
-118.84992,120,66.961904
-14.330278,95,67.235803
7.612549,104,67.512443
-59.285365,119,67.944596
-3.773129,158,68.46205
-15.716486,134,68.822903
-25.285567,204,69.349106
-97.862258,94,69.592011
-235.449059,185,69.993939
-2.430075,180,73.049624
-150.378899,120,73.347317
-145.8837,128,73.660595
-111.104013,159,74.081516
21.256722,125,74.410923
-93.094575,175,74.89983
-118.376971,198,75.403512
7.261082,100,75.644684
-67.000214,114,75.909944
-6.05354,144,76.240282
-43.363977,164,76.617613
-34.69382,121,76.949701
-208.924287,144,77.314589
-48.275361,125,77.62304
-251.627325,129,77.935329
19.226059,243,81.145731
-29.270307,152,81.551877
-43.04736,193,82.078306
-58.419351,168,82.543365
-211.398538,249,83.126194
-48.561196,156,83.455859
-33.934852,135,83.795145
-257.493889,174,84.206239
-161.759116,193,84.689947
-13.678414,140,84.995708
-48.139929,214,85.501528
9.572554,130,88.477238
-25.232376,203,89.019364
-35.694154,149,89.375718
-64.700623,207,89.893066
-156.758548,208,90.495471
10.970134,171,90.943716
-226.346771,205,91.434194
-42.808875,177,91.84591
-35.821282,201,92.324313
-184.55879,138,92.684127
-6.462765,153,93.077139
3.88503,1000,98.234073
-182.538477,218,98.781789
-321.724992,155,99.122752
-9.708642,1000,104.384429
-39.39737,152,104.801362
-2.761714,186,105.258205
-23.411242,168,105.68248
-48.875627,127,106.04289
25.06286,105,106.333538
-105.787341,150,106.777324
-128.809204,113,107.057181
46.224569,163,107.432688
-71.289122,159,107.788273
-36.992543,163,108.175627
-9.192803,182,108.633541
-78.464046,179,109.087771
-34.99508,136,112.107357
-85.567553,139,112.453638
-11.456781,165,112.871421
-22.02418,172,113.32739
-66.872067,147,113.698391
26.194547,159,114.142346
30.092024,144,114.524366
-4.67245,127,114.83499
-34.174246,173,115.285975
-15.950811,155,115.675458
-8.346459,199,116.157371
-9.4918,202,116.567115
-51.336399,210,119.790808
-62.663833,200,120.356005
-115.576445,145,120.772992
-222.839103,220,121.35092
-37.177467,221,122.055637
-42.363076,146,122.559819
-9.23038,1000,125.02994
-20.265507,165,128.13594
9.959372,1000,130.83016
-18.356667,135,131.163109
43.14493,146,131.526175
47.614494,1000,136.986159
-22.465447,279,137.689634
39.962085,1000,140.277666
-129.116233,247,140.947346
-91.676038,229,144.169979
-9.637621,1000,146.784684
-7.903599,261,147.452717
-131.808101,209,147.960287
-35.724402,261,148.557192
47.576166,168,148.937008
-307.65427,225,152.141382
-132.412127,297,152.87951
-88.884658,293,153.61513
-89.406065,420,154.827402
-119.09349,216,155.325296
-176.135536,375,156.21832
10.692675,325,157.037459
-55.714439,325,160.544873
-17.960529,1000,163.330091
-98.117343,231,163.890065
-142.562962,232,164.437296
-92.778501,478,168.505605
14.644163,148,168.858561
14.805661,1000,171.502938
-190.071065,336,172.342762
-207.460448,630,176.547276
-34.730666,204,177.092342
67.171886,1000,179.721074
82.011036,1000,184.91205
-72.636343,219,185.476099
29.455735,1000,188.095197
-93.901738,334,188.912505
46.185829,158,191.43923
12.559221,1000,193.610345
-21.861642,414,194.768545
-141.495396,289,195.410974
-27.658352,499,198.897003
-261.263048,638,200.463702
-74.173473,375,201.335749
-20.587515,302,202.139048
6.765407,1000,207.34861
-25.835657,251,207.956279
0.643314,344,208.831004
49.783394,1000,213.873408
52.689499,1000,216.206277
-103.197422,480,217.332539
-17.738229,1000,222.213012
65.190515,1000,224.684427
-87.183393,603,228.401313
-79.551507,1000,230.531129
-77.570861,395,231.493247
-162.735702,821,235.77683
-112.060294,788,237.24689
-53.858093,536,238.325818
52.118548,1000,243.096694
58.176538,1000,245.59842
60.847295,1000,250.896194
20.630035,1000,253.377135
45.384092,1000,258.608645
-104.263035,543,259.951112
76.294579,1000,262.421707
3.456914,1000,267.321926
19.030723,1000,269.522159
-5.570094,1000,273.914552
63.063928,1000,276.264837
88.420055,1000,281.406623
56.731731,1000,283.981437
9.710873,1000,289.041626
76.324183,1000,291.622115
48.350401,1000,296.712359
139.518161,658,298.588937
116.155208,915,303.37434
42.646805,1000,305.832091
106.383446,1000,311.009493
147.809517,974,313.484871
99.765691,1000,318.795157
94.795666,1000,321.351912
77.825131,1000,326.407039
99.480223,1000,329.105873
83.278784,1000,331.782662
83.066656,1000,336.832696
105.731856,1000,339.41885
105.168883,1000,344.329201
-58.558386,425,345.416457
72.089236,1000,350.358208
-24.9326,522,351.64244
115.365511,1000,354.105158
-59.015069,489,357.767694
-34.737481,471,358.999791
204.518081,469,360.159217
120.144336,1000,365.501792
95.21017,1000,368.127453
182.616612,583,369.584115
79.476197,1000,374.567806
35.957119,1000,377.113735
84.948288,853,381.694404
138.074315,618,383.276755
89.864487,1000,388.426156
98.00381,796,390.472081
73.188331,1000,393.054721
-50.909965,517,397.074479
159.864256,611,398.554254
76.257967,1000,401.087842
204.757971,663,405.291599
145.500821,549,406.658275
133.117181,1000,411.737812
111.142951,1000,414.201442
-48.611199,290,414.891012
85.75295,1000,420.069242
155.779899,638,421.659265
180.616064,572,423.237307
-18.664881,367,424.217687
-23.613588,460,428.153094
14.598459,205,428.668521
129.268414,1000,431.171558
111.701111,1000,436.214851
188.563058,668,437.922862
94.915756,1000,443.118591
78.341808,1000,445.626726
-70.074491,355,446.509251
89.998319,1000,451.645144
163.333414,653,453.226311
113.227394,822,455.302958
57.543806,1000,460.803851
184.046763,837,462.863046
66.146608,1000,467.378829
-95.955499,747,468.944462
68.733771,1000,473.77274
183.347972,552,475.275182
-54.783034,545,476.560346
247.070687,439,477.70566
-50.024872,549,481.681414
65.781717,1000,484.26243
190.616211,366,485.106563
-73.41424,343,486.059618
169.705705,570,489.991838
107.998505,1000,492.807375
-53.96604,427,493.816365
94.382766,1000,499.348633
61.776645,1000,502.114969
110.239513,880,507.54888
-76.191379,322,508.333803
13.683827,388,509.474459
116.361562,1000,515.227215
84.932514,1000,517.870247
101.688998,1000,523.407226
155.630402,669,525.335392
176.717572,587,527.138745
-49.905523,319,528.047381
74.842575,1000,533.840204
-53.207106,374,534.836632
162.247377,503,536.233146
85.15979,1000,541.895356
-73.200636,591,543.367963
41.754599,1000,548.468319
62.590511,1000,550.959184
101.252639,1000,556.144539
98.708243,1000,558.373301
125.301486,1000,563.041698
181.296754,552,564.335317
-1.302211,396,565.239177
-83.480487,346,566.069184
154.506291,513,567.366791
-76.683583,614,571.410194
-37.551181,475,572.472088
115.782416,1000,574.653773
70.996739,1000,579.599784
99.489144,1000,582.090013
-28.71624,444,585.788885
94.595176,1000,588.291468
63.57055,1000,593.421446
197.301893,546,594.90257
49.098584,1000,597.231694
42.768232,1000,602.356553
80.303135,1000,604.703687
90.859017,1000,609.736732
195.45242,632,611.43672
172.02062,665,615.670474
89.87639,1000,618.300327
-81.547674,585,619.893665
188.593944,499,623.742001
75.486857,1000,626.30601
104.36052,1000,631.171896
118.335664,1000,633.595012
61.976922,1000,636.124986
125.27869,1000,641.095849
189.301746,466,642.375734
88.330034,1000,647.35753
43.335335,1000,649.843026
95.796632,1000,655.012582
65.260973,1000,657.625945
-84.93487,624,659.198401
94.432651,1000,664.13801
76.026337,1000,666.697095
211.577914,390,670.247717
-17.667513,319,671.047374
141.62002,1000,673.557997
-35.668297,514,677.402096
103.994123,1000,679.821109
103.961642,1000,684.919513
107.596941,1000,687.453428
59.554212,1000,690.145205
-43.430164,310,693.360088
-46.026001,550,694.664829
66.545444,1000,697.209111
104.025317,1000,702.347146
121.742918,1000,704.868828
104.288802,1000,709.816204
191.237755,906,712.142075
85.685439,1000,717.224653
143.314625,1000,719.69493
-13.400387,226,720.351524
232.708501,294,723.999093
20.96501,233,724.623928
135.443251,1000,727.127201
-27.791868,253,727.77909
133.051552,1000,732.777506
77.758218,1000,735.282341
-48.546243,290,736.050961
-46.992452,301,739.561496
137.612533,1000,742.237779
-64.115141,473,743.456457
16.962762,251,743.997003
-35.298363,325,747.070143
1.495305,275,747.564178
-15.823975,258,748.033891
100.959108,1000,750.391486
101.333523,1000,755.853029
124.582956,1000,758.460722
77.224713,1000,763.728197
-35.49048,288,764.403515
-61.800998,309,765.122316
99.583065,1000,770.370065
-82.102763,540,771.653661
-72.697379,342,772.473202
195.310941,643,774.018356
79.704063,1000,779.250442
252.645642,859,781.2374
-51.117142,343,782.132567
254.776766,482,785.988032
-12.15074,333,786.974923
-13.366085,225,787.547658
187.922917,341,788.380717
-1.111353,280,789.060597
22.310953,211,789.558305
232.33454,525,793.399333
98.067744,1000,796.106851
212.744731,488,797.159938
219.996124,618,801.454108
170.729412,986,803.82137
196.06106,646,805.493026
84.478504,1000,810.896023
-17.35939,262,811.520292
124.792981,1000,814.001172
213.068452,651,818.386072
-16.061428,259,819.160417
225.690512,640,820.705248
105.394087,1000,825.62464
203.223461,729,827.384188
101.524352,1000,832.405439
205.09645,514,833.753448
173.643091,788,835.8071
205.548071,519,836.989079
-29.559722,479,840.797907
-20.843802,231,841.387103
169.939834,367,842.408343
-24.960233,311,843.150415
204.721321,455,844.228973
226.453428,430,847.800466
-55.124374,243,848.432259
220.742749,276,849.147982
1.310868,201,849.626975
166.62134,458,850.933752
85.389756,1000,856.192092
-14.979343,261,856.795412
-48.453428,246,857.415376
259.343907,452,858.623523
4.196966,267,859.285668
6.59186,226,859.809875
-46.933067,604,863.95557
157.877603,746,865.766245
210.225984,504,867.056235
-10.621468,262,867.882901
-34.895895,308,868.739463
1.212994,506,872.92435
-70.507178,314,873.765074
217.372918,474,875.137491
-53.470459,293,875.808679
248.514452,445,876.942789
214.305708,601,880.727019
226.776565,292,881.36308
-46.345148,292,881.965436
248.671307,495,883.293753
-25.891167,279,883.884588
195.986747,406,887.40223
-27.281845,609,888.854033
-31.452825,505,890.162002
-55.884777,297,891.033832
-57.788687,221,891.603055
169.432214,410,895.263047
-33.829685,289,896.029101
231.451664,316,896.902031
116.984058,1000,899.546078
74.309653,1000,904.42592
259.402442,446,905.539906
-51.212655,260,906.167608
-17.06786,238,906.742444
218.207919,714,911.033781
-45.395953,479,912.127818
-40.322651,248,912.669042
205.004926,624,914.134546
-49.146961,270,914.950872
235.405957,468,918.386085
184.795573,730,920.08845
225.762286,517,921.210333
-38.142904,235,921.75508
206.534218,326,925.299762
212.416686,445,926.330512
190.464911,582,927.417612
102.976773,1000,932.316896
-38.652487,411,933.308966
221.791133,425,934.272034
235.589531,524,935.367158
83.748336,1000,939.799367
15.694006,204,940.182205
-40.147395,286,940.785219
-25.969207,260,941.354907
195.257508,445,942.352311
-89.830295,681,945.971722
207.281486,915,948.067654
110.927631,1000,952.760886
-68.680018,538,953.960454
48.931793,1000,956.083583
243.611996,417,959.307603
214.809165,379,960.406237
-24.977388,192,960.829526
207.784003,439,961.710018
8.136912,170,962.050372
18.467475,255,962.62239
-38.059442,248,963.220047
-62.404538,536,967.089764
16.332434,225,967.614349
-79.257427,471,969.00684
242.618973,430,970.01656
218.229479,591,971.608739
-35.885271,371,974.955342
-31.277598,514,976.221416
-19.382714,232,976.664239
243.255494,422,977.524498
240.322595,384,978.485026
119.319891,1000,983.247535
199.291611,456,984.349802
127.607224,1000,989.290915
-50.452988,262,989.886622
233.000183,593,991.328685
1.97936,222,991.837419
210.477327,520,993.007558
5.75017,256,995.981527
233.556873,407,996.799825
213.757728,502,998.033499
22.918497,246,998.582978
-27.8429,308,999.279381
196.124585,367,1000.166316
-61.676917,517,1003.490959
230.162151,905,1005.573952
197.989068,440,1006.622764
-30.424286,328,1007.37241
-66.20882,309,1010.727836
231.783591,304,1011.444777
51.602306,1000,1013.988951
192.252091,389,1014.939735
72.629917,1000,1019.943628
201.264645,526,1021.240498
-31.435402,339,1021.993719
205.924776,398,1025.526222
224.809942,442,1026.703638
217.80385,333,1027.491184
239.158617,373,1028.266581
206.955044,988,1032.974188
183.468488,385,1033.857175
208.938092,402,1034.944605
-40.880346,409,1035.846875
205.999468,415,1036.795399
214.512572,373,1040.04574
199.597494,372,1040.994107
243.02348,333,1041.752797
217.362121,404,1042.819897
205.957663,683,1044.494244
-16.479561,369,1047.918766
171.167202,498,1049.096374
-56.57693,323,1049.836146
-25.06257,241,1050.475976
226.246384,375,1051.576185
-43.177011,332,1052.344016
-63.818977,398,1055.706558
-32.687612,218,1056.175866
220.512323,407,1057.119038
-20.152057,325,1057.952652
203.036228,381,1059.025788
-23.920753,342,1062.142061
231.80562,476,1063.23657
234.879699,504,1064.412436
238.956772,556,1065.642925
232.452769,340,1066.510764
218.545086,391,1069.813878
189.294802,400,1070.677056
217.426276,347,1071.491024
232.667978,389,1072.45302
204.37224,426,1073.506156
194.089881,383,1077.133046
204.223367,603,1078.552392
235.280266,360,1079.441027
-48.302465,330,1080.397501
194.382381,346,1081.178316
-18.919427,334,1084.415814
225.835356,361,1085.260431
212.846852,342,1086.020777
-2.074314,317,1086.753789
-82.744362,357,1087.561148
239.46699,379,1088.523898
116.516178,1000,1093.376709
84.693575,1000,1095.642738
-47.825183,285,1096.376795
222.607919,340,1099.616604
239.641248,379,1100.485367
239.314048,302,1101.192484
251.189159,348,1101.962229
195.243588,477,1103.006155
235.277218,340,1106.149541
8.780591,258,1106.858258
-34.778093,296,1107.581579
1.985766,325,1108.285772
-36.916007,252,1108.940243
223.116197,326,1109.711542
148.780711,539,1113.672124
232.204251,357,1114.510717
-28.706032,300,1115.326049
212.391419,375,1116.126612
-68.929099,300,1116.888235
236.435259,319,1117.593233
219.912441,347,1120.829439
-30.699141,251,1121.373952
213.146159,357,1122.198613
-48.611314,262,1122.931676
-28.655952,310,1123.691233
-49.551369,257,1124.269422
219.309139,390,1125.203074
227.411597,321,1128.331727
3.570581,308,1129.049123
23.496386,314,1129.700837
-9.43408,308,1130.426901
252.641466,357,1131.389605
223.375053,330,1132.088591
219.730679,349,1135.240477
32.086766,209,1135.717579
-48.569193,251,1136.317894
228.819047,348,1137.117014
246.248295,333,1137.859484
-68.434676,306,1138.634795
-28.33461,231,1139.237189
237.037641,345,1142.371586
229.580218,339,1143.115983
180.89872,418,1144.217425
66.654863,1000,1146.835625
208.47647,373,1149.928219
104.436762,1000,1152.226597
-28.626498,244,1152.842269
231.889177,318,1153.617057
214.376153,410,1156.940389
-48.892108,259,1157.521348
-1.901819,245,1158.053091
187.142755,549,1159.317415
215.257523,364,1160.147763
213.146296,343,1160.89638
261.672955,298,1163.974181
223.457794,291,1164.51452
15.692542,215,1164.955805
217.170469,303,1165.622976
260.473005,277,1166.24484
195.82083,372,1167.042526
-19.588998,251,1167.586007
219.755288,296,1168.228179
263.434693,337,1171.533021
-14.416976,229,1172.087791
254.688798,293,1172.723339
250.509142,269,1173.363615
-3.216197,206,1173.823875
-3.101175,206,1174.298796
220.102248,337,1175.046368
7.760458,189,1177.870112
24.053079,236,1178.491212
-6.37116,184,1179.020341
106.013571,1000,1181.235849
237.825971,317,1181.907006
228.249504,336,1185.038467
-55.219897,290,1185.704128
226.391972,295,1186.412536
228.320405,320,1187.208513
253.450893,313,1187.827637
205.884543,341,1188.465098
7.027642,266,1189.034603
249.266581,301,1192.039592
261.518432,303,1192.678197
-19.19233,259,1193.225823
236.773137,321,1193.981909
-35.228693,218,1194.564229
256.532737,316,1195.299884
249.18236,304,1195.93754
0.97607,254,1198.704567
213.024689,610,1200.105372
4.948061,228,1200.764616
-8.464493,248,1201.314904
269.147289,272,1201.950984
234.903238,286,1202.70587
204.626163,510,1206.305753
251.775239,308,1207.038634
-0.616665,234,1207.574409
225.175145,327,1208.489599
-37.752386,329,1209.373145
236.955709,275,1210.044745
-10.050456,218,1210.687129
-4.530737,178,1211.202735
-26.811691,245,1214.108072
40.953686,229,1214.618491
222.342327,323,1215.418447
7.357334,256,1216.085737
220.961169,360,1216.979585
226.368451,503,1218.138716
239.890489,316,1221.36164
232.935868,350,1222.122674
-7.358751,285,1222.771503
241.109682,359,1223.556914
210.191146,316,1224.304664
-17.312379,266,1224.998942
240.4405,285,1225.606684
235.141951,325,1228.812993
-21.412594,205,1229.333101
-16.842848,207,1229.764987
252.172737,305,1230.396044
259.167283,307,1231.1076
262.404893,291,1231.76082
256.818138,294,1232.408447
254.169969,310,1235.77216
241.332871,463,1236.88291
195.996928,345,1237.699585
237.586332,319,1238.363076
235.71359,261,1238.927105
-14.725685,256,1239.553828
0.326974,232,1240.112021
-4.600852,241,1243.288787
-74.632056,281,1243.95129
229.146194,372,1244.904272
248.961427,340,1245.674384
241.687661,275,1246.293322
-16.121846,211,1246.768982
244.616871,335,1247.59269
228.481915,282,1250.595459
-31.340398,274,1251.337896
236.336873,295,1251.893726
196.290798,864,1253.709529
5.714667,195,1254.145211
222.582952,321,1257.240141
2.939054,237,1257.704411
202.67413,449,1258.606991
229.376795,336,1259.373902
256.709831,300,1259.975692
200.881771,356,1260.713388
231.397726,283,1263.871223
-55.837722,261,1264.456154
219.127702,351,1265.23025
201.358426,334,1266.031483
-14.735256,248,1266.701727
233.063087,317,1267.464284
227.237696,281,1268.18749
-31.091596,292,1271.378571
-4.988525,287,1272.023237
209.871211,741,1273.786821
-0.250806,283,1274.497644
-34.007743,291,1275.321849
256.782888,325,1278.374075
1.124261,204,1278.7939
211.80306,288,1279.471193
242.30614,312,1280.179703
239.284519,311,1280.956202
256.200683,216,1281.451169
254.167324,318,1282.115728
232.588171,314,1282.891062
239.872974,320,1285.88111
232.961599,291,1286.539976
-3.387933,197,1286.978248
252.217142,308,1287.721795
98.07565,1000,1290.090654
-94.752883,486,1293.546275
221.757871,769,1295.22825
-2.813186,171,1295.589159
-6.348089,200,1296.057058
262.703754,344,1296.926869
-9.368728,217,1299.774565
-9.518554,236,1300.2693
-7.4726,223,1300.881013
247.495349,316,1302.135666
248.140674,323,1303.017899
267.994229,314,1303.867486
-41.356035,260,1304.534473
-43.712233,204,1305.07605
1.415266,242,1308.448998
-11.24078,211,1308.927111
114.691964,1000,1311.264849
20.828467,256,1311.813682
-0.826976,179,1312.299251
230.074727,323,1315.448055
-4.949792,208,1315.871966
263.776181,262,1316.461646
262.434336,241,1316.986756
-10.129387,213,1317.501736
237.088678,306,1318.180214
230.720037,270,1318.841542
-44.571326,196,1319.282878
5.727847,250,1322.313409
-3.758828,222,1322.92226
-48.759514,217,1323.450762
211.96308,291,1324.12745
-45.80207,315,1324.868968
-145.759476,374,1325.771944
226.453469,304,1326.585837
4.686953,227,1327.114031
256.817799,258,1330.233789
243.585195,311,1331.133593
-24.113111,199,1331.5358
226.411085,268,1332.259271
-33.565143,223,1332.837802
26.375242,245,1333.479078
246.82713,260,1334.06999
263.291428,266,1334.689556
-29.137208,214,1338.008821
-53.169056,218,1338.506704
239.502838,287,1339.328083
112.391606,1000,1341.846614
239.603334,314,1342.553293
-16.3465,248,1345.833518
203.377794,330,1346.83101
245.497944,258,1347.490737
176.417972,451,1348.6043
0.250346,207,1349.110883
-12.214642,208,1349.685301
231.14985,271,1350.364233
201.11964,367,1353.826591
4.547029,198,1354.258436
252.475414,299,1355.101249
232.465409,293,1355.833206
220.597896,293,1356.50696
256.260283,251,1357.196239
243.014961,361,1358.066477
101.475823,1000,1363.036734
234.694837,283,1363.761369
92.283504,1000,1369.102751
220.139788,302,1369.777012
99.518198,1000,1372.32842
124.786106,1000,1377.581596
251.317862,327,1378.367524
259.926535,239,1379.010543
239.912028,291,1379.79737
250.574542,277,1380.427
245.855669,329,1381.241642
-4.558535,191,1381.691208
249.740837,444,1385.420015
13.412097,234,1386.024063
253.063392,339,1386.925043
-38.18022,221,1387.471189
-5.67752,203,1387.96601
261.858211,344,1388.864738
-36.872092,191,1389.271518
-51.944733,232,1392.449921
12.544066,200,1392.939168
13.49092,199,1393.435281
-1.480323,243,1393.971644
89.364536,1000,1396.567078
-8.022076,245,1397.167482
41.758891,200,1400.218203
232.219329,272,1400.894346
249.463879,266,1401.566627
243.435298,300,1402.341324
230.701849,264,1403.037753
16.053024,214,1403.604015
252.1392,290,1404.327821
-20.992754,204,1404.879134
224.462838,309,1408.264757
229.925509,309,1408.95311
211.468527,278,1409.545376
233.433928,250,1410.143053
245.510215,317,1411.031757
263.293607,255,1411.647451
13.938388,193,1412.070038
-25.069084,291,1415.326324
203.801733,307,1416.038742
254.057184,266,1416.670524
230.842374,271,1417.334511
255.069841,398,1418.206313
173.776974,390,1419.346113
247.792459,266,1419.986704
-9.894615,221,1422.997198
222.128157,306,1423.764502
119.190957,1000,1426.338029
210.675336,397,1427.41047
-17.763218,216,1427.912361
246.982104,289,1431.993604
246.968252,292,1432.729817
240.402564,401,1433.895133
23.69333,193,1434.442259
249.025664,259,1435.325217
234.444656,268,1435.924511
-18.611692,182,1436.316116
214.205487,286,1439.89301
260.733442,278,1440.588196
239.211505,252,1441.172247
257.30974,304,1441.85118
245.987354,472,1442.98245
121.576944,1000,1448.235909
230.016544,415,1449.074718
121.701037,1000,1451.751833
247.210043,293,1454.759922
233.654956,269,1455.281216
231.668295,257,1455.912276
263.524441,257,1456.583481
235.258327,288,1457.19985
-8.848884,260,1457.711765
249.59858,253,1458.161338
252.28112,298,1459.100511
-60.085836,178,1461.689594
5.323262,236,1462.159834
260.221596,269,1462.691001
236.516185,255,1463.208888
-4.95181,230,1463.692976
231.84928,319,1464.637005
210.844528,352,1465.318565
243.627327,304,1465.89817
-36.149796,167,1468.668581
200.866579,313,1469.280094
217.863854,301,1469.874866
243.007637,261,1470.600482
245.471157,287,1471.23946
238.904929,278,1471.894497
246.937076,338,1472.610503
-36.340227,269,1475.575499
11.30875,240,1476.041302
200.776673,294,1476.744626
-20.785978,227,1477.375374
241.600313,315,1478.00449
240.215846,254,1478.452981
170.041497,720,1482.923698
111.214419,1000,1485.784185
242.778239,276,1486.393816
246.726809,294,1487.055996
96.992654,1000,1492.063981
234.40034,277,1492.642442
242.155414,294,1493.287738
-42.942705,209,1493.913007
262.891487,304,1494.847352
16.225473,191,1495.283316
-4.707927,268,1498.3177
-12.477438,184,1498.697043
237.261493,286,1499.322511
207.011886,310,1499.898978
261.932338,247,1500.448103
220.71883,288,1501.188789
-4.75483,246,1501.844824
-11.536789,211,1502.433929
245.585151,302,1505.901192
104.514482,1000,1508.178106
232.507951,615,1509.53173
246.366076,285,1512.464264
-33.369134,215,1512.948233
-32.292676,258,1513.515583
172.20933,439,1514.457112
249.914856,314,1515.20931
247.142173,315,1515.887947
222.098649,282,1516.404875
233.835387,395,1519.497383
218.890621,332,1520.251235
-25.765133,209,1520.692069
230.748832,349,1521.466234
4.182432,212,1521.927094
216.099104,534,1523.274828
106.422174,1000,1528.453882
231.865546,264,1528.984151
258.100285,449,1529.895133
110.705162,1000,1534.344743
227.987813,301,1534.961166
242.193551,306,1535.63105
287.226119,332,1536.397921
230.13862,296,1537.022703
-7.367559,225,1537.523114
244.135898,300,1540.468398
226.935743,267,1540.972752
243.832954,295,1541.551596
220.185873,273,1542.095443
251.8954,286,1542.652605
-0.87401,213,1543.112095
205.136396,356,1543.820993
215.582175,251,1546.714836
255.516499,304,1547.464959
245.27805,323,1548.074114
-2.997173,164,1548.390322
206.353344,316,1548.995928
240.415379,256,1549.66103
-12.011948,213,1550.139809
-28.886337,233,1550.692274
261.240206,301,1553.54606
248.351282,270,1554.061524
-7.904466,176,1554.51506
241.273838,251,1555.14474
263.422555,298,1555.738185
239.426623,307,1556.369443
240.978496,235,1556.832615
253.51432,295,1557.456683
226.230074,269,1560.247061
