rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,train/learning_rate,train/explained_variance,train/n_updates,train/entropy_loss,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/loss,train/clip_range
10.122396110000004,108544,53,328,494.27,330,0.00025,0.8647164,520,-1.1922363702207803,0.006360811,91.49283058047294,-0.004896586327231489,0.042626953125,42.12025833129883,0.2
9.83316856,110592,54,335,502.78,329,0.00025,0.79351306,530,-1.1918009608983993,0.003613426,93.0646967291832,-0.0021971211841446347,0.02607421875,27.598285675048828,0.2
10.576138140000003,112640,55,341,511.05,329,0.00025,0.7571344,540,-1.2142086740583182,0.0069162752,59.7578965306282,-0.00481734533677809,0.021240234375,9.980749130249023,0.2
14.787344520000003,114688,56,349,510.29,328,0.00025,0.81846195,550,-1.1962798938155175,0.005462429,73.21501339972019,-0.0031676449958467855,0.022119140625,55.174076080322266,0.2
14.03824654,116736,57,354,483.71,329,0.00025,0.74799275,560,-1.1654055450111627,0.011048833,122.83035214543342,-0.007077694103645627,0.07158203125,88.96444702148438,0.2
17.190225350000002,118784,58,359,456.31,330,0.00025,0.75700164,570,-1.1574249014258384,0.0060117207,159.52019047737122,-0.002945314241515007,0.032421875,62.74993133544922,0.2
20.22940588,120832,59,365,452.2,330,0.00025,0.7899376,580,-1.1843939926475286,0.005118387,161.27102341651917,-0.0035426170157734304,0.026318359375,87.78575134277344,0.2
18.350937260000002,122880,60,370,423.84,331,0.00025,0.8753596,590,-1.1404150899499654,0.006661171,90.21328827142716,-0.00594532628019806,0.045751953125,55.4937744140625,0.2
23.567967599999996,124928,61,376,430.19,331,0.00025,0.8521741,600,-1.1503284443169832,0.009590201,128.8076884031296,-0.007950305144186131,0.06767578125,85.88298797607422,0.2
30.18282887,126976,62,381,445.45,332,0.00025,0.7656222,610,-1.2301720306277275,0.0064881495,103.3059404283762,-0.004435624863253907,0.018017578125,64.28732299804688,0.2
28.787430380000004,129024,63,387,418.3,332,0.00025,0.8538439,620,-1.2296212192624807,0.0024986234,81.15050759017467,-0.0030269160022726284,0.00986328125,76.0626220703125,0.2
29.763755870000004,131072,64,392,418.3,333,0.00025,0.8235568,630,-1.1696134570986032,0.004299702,90.80615651011468,-0.0026512314361752942,0.015283203125,40.639434814453125,0.2
27.15789242,133120,65,398,401.0,333,0.00025,0.8325977,640,-1.257892842590809,0.008846583,25.07219191342592,-0.007981936621945351,0.069580078125,4.656942367553711,0.2
25.465457949999994,135168,66,404,384.09,334,0.00025,0.8103065,650,-1.1886601537466048,0.005386543,69.19104392230511,-0.00474923120927997,0.04169921875,42.50954818725586,0.2
27.017628389999995,137216,67,409,392.19,335,0.00025,0.8229401,660,-1.193119991198182,0.0076332437,88.97464510500431,-0.00461796852905536,0.023876953125,29.18863868713379,0.2
26.902697670000002,139264,68,414,383.53,335,0.00025,0.86184925,670,-1.2326432276517152,0.010213757,35.69745347201824,-0.00995927373151062,0.088427734375,26.537681579589844,0.2
26.77185765,141312,69,421,391.16,335,0.00025,0.91630363,680,-1.2267079770565033,0.0042622136,26.817903660982847,-0.007131463530822657,0.02783203125,23.111967086791992,0.2
26.8480488,143360,70,427,398.2,335,0.00025,0.79707956,690,-1.2089514512568713,0.0056301504,65.3618677765131,-0.005204259224410634,0.034765625,49.93956756591797,0.2
26.993741069999995,145408,71,433,406.5,335,0.00025,0.8585152,700,-1.1848058477044106,0.003975621,62.61258991956711,-0.00470649430208141,0.03701171875,14.829246520996094,0.2
29.413100179999994,147456,72,439,414.58,335,0.00025,0.8055093,710,-1.2525694195181132,0.004853258,83.52260673940182,-0.002914982040238101,0.04541015625,32.50820541381836,0.2
30.115504239999996,149504,73,444,413.89,336,0.00025,0.834208,720,-1.2348511334508658,0.0066131577,66.7127846032381,-0.004674163242452778,0.015234375,8.331588745117188,0.2
30.88729564,151552,74,450,384.61,336,0.00025,0.8130126,730,-1.1410280648618936,0.0042477744,70.64070136845112,-0.0030654784859507345,0.027099609375,36.954036712646484,0.2
34.0063292,153600,75,456,381.76,336,0.00025,0.84945625,740,-1.1403395883738994,0.0052793156,125.06502903103828,-0.001547913407557644,0.025390625,10.075506210327148,0.2
33.03303818,155648,76,462,387.46,336,0.00025,0.9085323,750,-1.0947131853550673,0.0051851897,86.59339183568954,-0.004303540929686278,0.035009765625,61.051883697509766,0.2
33.62958707,157696,77,468,376.42,336,0.00025,0.85956943,760,-1.158919959142804,0.00306225,82.79476118683814,-0.0020982507499866187,0.01904296875,14.05727481842041,0.2
35.87921374,159744,78,473,393.92,337,0.00025,0.90023696,770,-1.0938061945140363,0.006136045,81.89645091593266,-0.004076052604068537,0.038623046875,45.91569519042969,0.2
34.413668019999996,161792,79,479,393.97,337,0.00025,0.7455499,780,-1.2622915834188462,0.007158187,43.7669838950038,-0.008004816513857805,0.0537109375,21.838708877563477,0.2
40.13746421,163840,80,485,409.43,337,0.00025,0.8412117,790,-1.2315305851399898,0.0052505983,47.22993739321828,-0.006527843698859215,0.03310546875,7.166421413421631,0.2
42.4942219,165888,81,491,426.95,337,0.00025,0.8683731,800,-1.2032230094075202,0.0038654981,40.20145856589079,-0.0060300746758002784,0.019921875,10.763288497924805,0.2
42.40933003999999,167936,82,497,435.73,337,0.00025,0.7984256,810,-1.199468868598342,0.004389435,78.85580549538136,-0.0034151588566601276,0.02255859375,81.94380950927734,0.2
43.68200373,169984,83,502,453.04,338,0.00025,0.86679494,820,-1.1881518989801407,0.006225994,47.892617386579516,-0.006422905546787661,0.045849609375,26.910236358642578,0.2
44.859535650000005,172032,84,508,461.62,338,0.00025,0.9151979,830,-1.143659257516265,0.005327563,17.272563201934098,-0.0072093241789843885,0.03486328125,2.8123180866241455,0.2
44.52218475000001,174080,85,514,470.3,338,0.00025,0.96583307,840,-1.176086125895381,0.0062415805,6.434814558923245,-0.00575303965160856,0.032421875,2.50163197517395,0.2
44.99667691999999,176128,86,520,478.49,338,0.00025,0.8189663,850,-1.1847504749894142,0.0055493936,56.591710448265076,-0.003537396958563477,0.05439453125,10.649970054626465,0.2
