#{"t_start": 1744434193.7838907, "env_id": "LunarLander-v2"}
r,l,t
-233.922546,97,62.762223
-168.300872,141,63.06776
-154.97487,129,63.341308
-57.549732,75,63.485572
-114.607892,131,63.745096
-135.998987,135,64.024861
-196.580763,89,64.205635
-212.647837,144,64.523728
-33.196151,75,64.666676
-159.952545,99,64.875162
-88.503866,89,65.044995
-176.617714,103,65.273908
-383.171386,119,65.513756
-65.94261,112,65.75615
-65.172461,79,65.930224
-362.915519,113,66.162361
-161.100382,113,68.614877
-220.024233,94,68.782297
-150.83593,153,69.062131
-79.464746,81,69.222
29.118304,121,69.432599
-114.02556,101,69.617298
-333.177324,145,69.921383
-112.965231,153,70.236321
-110.559951,175,70.550898
-47.310186,132,70.798438
-42.037542,95,70.964254
-252.468695,106,71.182464
-141.621327,209,71.586729
-86.335007,202,72.011932
-48.008829,166,72.350811
-57.674308,165,74.781802
-51.701087,157,75.115162
-272.252955,87,75.416968
-119.967513,153,75.828059
-260.298652,154,76.166245
-197.934158,93,76.346909
-66.192888,67,76.471684
-92.961319,134,76.74008
-132.118673,86,76.912267
-96.684922,120,77.28183
-162.00757,131,77.601548
-81.531453,193,78.04061
-158.361568,145,78.409321
19.781944,103,78.623686
-126.180487,94,78.77958
-80.123502,150,79.02717
-108.360544,104,80.987518
-45.328879,96,81.153027
-78.236372,73,81.28009
-16.775733,122,81.489283
-98.438351,116,81.677131
-50.593489,162,81.965173
-28.762291,129,82.303595
-80.206123,105,82.55389
-23.655653,133,82.872477
-45.528583,81,83.062001
-29.46136,88,83.219693
-52.298214,136,83.539557
-68.821396,92,83.760024
-75.803284,97,83.969154
-70.050548,111,84.251412
-68.32764,90,84.417779
-96.892338,129,84.628133
-42.577269,86,84.757482
-41.781604,70,84.870302
-73.450984,103,86.934594
-36.240212,204,87.37094
-56.987829,111,87.54395
-84.359558,165,87.811712
-57.386015,91,87.965767
-96.967688,89,88.120439
-4.504966,86,88.258092
-109.602216,185,88.598723
-69.617904,99,88.766989
-29.343239,228,89.141356
-28.401123,103,89.330588
-6.23538,136,89.569027
-115.502298,132,89.822731
-8.932967,147,90.090237
-73.753362,125,90.38528
-10.961469,119,92.604883
-66.823909,172,92.883208
-330.298451,143,93.10713
-238.287462,214,93.427722
-38.934898,175,93.759409
-89.60082,154,94.030497
8.465034,137,94.273442
-21.407951,120,94.480856
-150.816391,117,94.680815
-175.082916,145,94.910815
-163.325003,178,95.215943
-55.401233,153,95.462915
14.55108,158,95.732266
-164.963987,146,95.95753
-160.4469,159,97.96786
82.370042,1000,99.90679
-209.795508,201,100.300104
-4.603739,195,100.605018
-31.646612,264,101.057968
-153.161949,157,101.339998
-0.231456,177,103.596177
-48.083613,167,103.896261
-80.600546,217,104.439438
39.937987,157,104.888046
30.178072,128,105.162503
-14.49457,183,105.447028
-76.976316,90,105.608618
-62.973584,164,105.875073
-203.691177,167,106.125757
22.529808,134,106.367599
-69.063859,136,106.593823
-42.908541,136,106.818607
-43.164881,234,107.493227
19.265297,174,110.341732
25.628498,1000,112.270087
-31.979172,189,112.616944
7.443079,145,112.887486
-78.218653,201,113.242069
-85.827176,143,113.479618
7.306079,215,113.83043
-45.01588,173,116.196981
-122.340231,132,116.432256
-140.892535,272,116.90948
-44.468003,226,117.34779
-90.118254,132,117.575817
-143.660468,168,117.917442
-40.612762,213,118.286519
-93.696904,149,118.675071
111.749187,1000,122.854438
-12.225876,150,123.184959
-0.455222,138,123.555883
-128.255744,197,123.997329
54.289634,210,124.437673
-121.353445,146,124.725526
-79.038257,168,125.021533
-9.758183,149,125.292161
-28.744467,130,125.537076
-4.868979,219,126.000194
15.040128,131,126.278062
-30.884871,137,128.530151
0.626777,143,128.787953
-4.568285,142,129.009322
2.654968,129,129.237658
-45.765004,189,129.562167
76.314231,1000,131.33048
15.670925,199,131.781276
-13.256172,112,132.015604
0.50326,115,134.140355
33.119353,216,134.604331
-35.296322,149,134.909821
-97.529577,167,135.39858
-46.250366,199,136.069228
23.81646,126,136.361412
42.118656,131,136.634233
-79.387348,178,136.964365
-43.303174,164,137.277193
-94.343716,198,137.630713
40.774343,226,138.137151
-58.178505,202,138.600759
11.165456,148,141.096002
18.959536,156,141.366046
-33.433,168,141.706583
4.564942,123,141.935047
-33.430446,166,142.256251
4.991113,151,142.558137
-53.368961,158,142.883881
-33.94054,167,143.28311
14.395684,134,143.564591
-43.060317,182,143.980401
35.817681,115,144.184173
-43.28776,146,144.48413
-12.373155,163,144.787008
-2.38446,116,146.842686
-157.615356,281,147.465625
30.120661,185,147.88542
-22.946328,116,148.112458
-44.589799,108,148.295817
-7.444575,150,148.550448
34.851735,147,148.821788
-90.189511,175,149.111921
-3.624554,171,149.40161
-56.28686,148,149.668994
-10.468437,179,150.035842
14.207584,152,150.348866
37.522112,160,150.667173
-80.851041,161,152.93856
-71.855315,296,153.652536
8.779926,105,153.923665
-70.103796,205,154.354779
20.294559,150,154.716573
-0.751023,168,155.051693
-103.513274,165,155.394786
-62.871043,163,155.718736
23.773222,192,156.101681
-21.209765,1000,159.889959
23.152406,219,160.339887
-82.287957,153,160.652681
-61.864597,180,161.005165
91.186855,1000,165.035473
-201.450833,196,165.345947
-34.643135,168,165.592499
-62.964992,193,165.939699
-6.198735,146,166.190046
22.324139,178,166.490791
-213.710198,210,166.83835
-55.369344,183,167.141382
86.926838,1000,171.065902
-42.662382,180,171.454946
49.819981,1000,173.101285
-114.945914,144,173.32954
-15.234396,140,173.544729
16.682928,159,173.796215
-15.836483,142,173.9907
-32.496764,179,176.077739
91.027651,1000,177.970432
-53.624788,195,178.326806
22.882983,186,178.715504
-14.743344,190,179.101923
-64.156376,212,179.613734
2.328024,139,181.860801
89.05459,1000,183.795014
-261.634189,211,184.193491
62.207357,1000,188.466173
-7.062448,154,188.76149
31.234218,158,189.053481
109.956678,1000,191.010014
132.321022,1000,195.168066
93.107426,1000,197.341788
-127.908646,144,197.61403
-140.232074,952,201.51302
47.022133,184,201.89265
93.861285,1000,204.194458
29.453455,252,204.660277
39.130041,1000,208.612865
100.075879,1000,210.632862
-125.84122,289,213.392572
-234.916138,572,214.491195
23.103055,229,214.928838
-132.496976,465,215.845796
-122.467963,280,216.409506
14.9899,188,216.759476
-47.863795,207,219.198244
57.952907,1000,221.314341
30.267468,193,221.677569
-63.557162,200,222.046134
25.818217,161,222.363262
42.563398,161,222.67681
118.884432,1000,227.937372
76.867094,1000,230.431421
139.551784,1000,234.95692
-17.288265,165,235.471039
-118.216412,346,236.471842
-49.383814,187,236.837795
-223.217101,292,237.412924
71.248379,1000,242.043304
3.337559,181,242.455699
-29.405624,169,242.88279
-51.971572,191,243.358264
-201.718925,235,243.987956
-68.23011,136,244.272355
-82.994988,136,244.530982
-28.835029,283,245.05966
-23.958426,188,247.512084
-215.46562,177,247.864973
116.877549,1000,249.995879
30.498162,153,250.371068
93.995721,1000,254.791897
53.614201,1000,257.115513
156.117301,1000,261.602001
-155.218597,181,261.984114
3.917404,205,262.408258
81.49213,1000,264.278067
76.097268,1000,268.052768
108.325753,1000,269.958949
43.13596,1000,274.091068
142.17257,1000,276.486199
6.211964,124,276.738731
-62.047502,131,276.991377
124.055341,1000,281.049935
48.17141,173,281.407491
106.970649,1000,283.709723
-13.448259,144,286.139539
116.626298,1000,288.252282
102.544095,1000,290.451892
31.607537,181,292.955442
27.891242,185,293.331641
43.811594,1000,295.324031
127.859119,1000,299.359339
76.517188,1000,301.408256
78.99995,1000,305.474972
26.793884,190,305.886689
-3.62935,201,306.30297
100.913561,1000,308.607175
45.93418,181,308.959939
-2.107443,206,309.351001
7.29107,155,311.705922
59.142462,186,312.075021
3.550695,145,312.351776
142.177287,1000,314.497483
3.871918,186,314.902221
-3.841,186,315.371127
-9.771756,203,317.92376
-71.147687,140,318.21384
49.977124,134,318.481722
34.210649,1000,320.678972
32.956844,156,321.033779
128.782585,1000,325.337701
63.708836,1000,327.375247
-153.332801,169,327.757357
33.16741,181,328.109856
-52.610516,243,328.618215
49.755538,1000,333.007509
-77.831848,152,333.303708
110.676315,1000,337.402418
-34.861105,159,337.727988
128.288686,1000,340.082547
-102.017856,228,340.528836
124.107238,1000,344.883381
18.781527,156,345.34881
-15.256122,174,345.750978
-5.239243,155,346.139732
49.575943,191,346.643382
60.756954,1000,350.987445
-15.852446,117,351.18236
11.863671,137,351.413962
54.23309,142,351.664431
8.71243,124,351.882688
-51.629721,134,352.102215
-26.948031,136,352.362669
85.029061,1000,354.079522
-0.42914,144,354.305249
2.065001,134,356.482044
11.864502,176,356.725965
-36.052058,165,356.967402
-31.351561,130,357.14778
102.49296,1000,358.833927
25.904443,145,359.084813
16.278745,178,359.3891
16.36523,139,359.634182
88.507006,1000,363.561583
-29.964897,131,363.868862
16.390534,136,364.156141
52.614675,114,364.368972
-5.694362,136,364.593806
21.876446,180,364.859812
55.328223,121,365.039582
160.006423,1000,368.617375
-31.230665,164,368.901769
-135.972247,278,369.377578
-146.66537,150,369.62897
-26.916669,156,369.910601
-50.857268,137,370.158505
35.23146,140,370.405332
26.11683,167,370.692224
23.450139,123,370.904754
113.110124,1000,374.563685
50.518239,155,374.81572
18.565288,114,375.004612
59.750821,142,375.236224
93.41238,1000,378.783898
119.966531,1000,380.785781
49.226228,138,380.996767
5.970521,135,381.236601
-26.573706,173,381.491453
144.927129,1000,385.021638
18.781555,118,385.241448
31.249847,152,385.538224
-14.22907,157,385.840049
21.442837,140,386.111538
-14.007775,153,386.390352
-27.902631,104,386.58547
121.664295,1000,390.249055
133.557652,1000,391.950238
65.770776,1000,395.870906
16.882894,120,396.108904
-94.540137,120,396.338054
-11.323741,159,396.596349
123.252633,1000,398.218851
1.225316,126,398.426577
44.192931,143,400.481963
21.012872,164,400.779137
117.961675,1000,402.569454
-18.765413,149,402.830846
27.218681,170,403.120063
142.610406,1000,406.718606
22.776163,176,407.032028
93.140848,1000,408.708729
120.846247,1000,412.565121
129.52405,1000,414.186686
21.512888,134,414.408221
107.723196,1000,418.078333
62.738122,1000,420.714545
-70.899603,194,421.098038
57.366558,141,421.362558
112.236231,1000,425.365828
1.994302,141,425.661601
-42.285329,110,425.877639
120.167075,1000,429.87437
140.194637,1000,431.737218
-104.509731,182,432.077621
4.476146,165,432.370851
115.091482,1000,436.294971
13.734102,129,436.513366
132.692424,1000,438.306864
-16.313767,156,438.579538
139.269072,1000,442.346315
25.8302,1000,444.31493
13.05935,119,444.54467
-35.802752,137,444.809059
30.613973,136,446.952093
27.7179,127,447.186746
128.449633,1000,448.970666
38.526949,111,449.174095
-17.150369,132,449.44781
46.07547,117,449.685707
15.070828,134,449.962653
-40.472046,122,450.213358
27.020664,156,450.536227
67.053284,122,452.784198
40.675849,122,453.008139
35.078589,124,453.225057
95.53545,1000,455.014843
11.165142,133,455.272877
51.963269,93,455.441665
24.473746,111,455.647484
50.181827,123,455.883902
15.101698,128,456.106503
36.620585,89,456.266038
-120.694511,703,459.449273
33.731193,150,459.766231
-33.356902,131,460.024033
82.708009,1000,461.885132
125.645371,1000,465.69797
41.315667,100,465.88548
-12.352141,131,466.110475
14.437375,105,466.320212
17.052157,151,466.608263
20.262091,110,466.844786
31.794843,147,467.116226
-22.155048,117,467.352772
0.984733,123,467.587376
23.104745,112,467.818233
137.259658,1000,471.597218
134.623322,1000,473.533872
120.620175,1000,477.313749
-81.584063,191,477.663249
51.620408,115,477.872465
120.444578,1000,481.70848
113.048383,1000,483.780093
25.018376,138,484.063223
110.206492,1000,487.872319
66.865697,1000,489.796344
16.061103,185,490.152386
44.501842,1000,494.081035
146.750872,1000,495.923179
-37.064807,168,496.237879
50.663314,1000,500.036829
145.687582,1000,501.823051
147.502668,1000,505.507192
123.413725,1000,507.35724
117.945478,1000,511.120392
127.530903,1000,512.957147
-104.048191,141,513.198269
125.876385,1000,517.114064
94.8027,1000,518.886987
-36.09489,110,519.088809
96.707028,1000,522.9172
145.015793,1000,524.863436
150.417568,1000,528.509974
147.8117,1000,530.521266
122.125814,1000,534.364429
2.413121,133,534.62924
40.919525,154,534.899957
113.50808,1000,536.809235
83.978727,1000,540.661518
17.683422,144,540.916876
-129.006173,174,541.242267
132.579318,1000,543.063403
35.621274,1000,546.880753
157.969358,1000,548.963271
128.141258,1000,552.694332
-113.276629,114,552.925159
124.529522,1000,554.810791
50.296534,1000,558.487738
97.599238,1000,560.226528
169.415518,1000,563.934194
101.391927,1000,565.796711
63.142244,170,567.982632
-9.194244,1000,569.764862
96.831746,1000,571.629521
30.798128,132,573.82497
157.865741,1000,575.672058
160.124542,1000,579.577379
126.369752,1000,581.5464
101.909893,1000,585.43814
154.253165,1000,587.294094
116.50522,1000,589.18533
130.08934,1000,592.88099
119.625811,1000,594.738618
139.151659,1000,598.60509
16.213643,155,598.878057
120.221961,1000,603.005652
168.620922,1000,605.002154
142.431699,1000,606.94949
87.065647,1000,611.040092
236.169447,248,611.616878
122.082367,1000,615.805078
151.8768,1000,617.776214
152.714274,1000,621.810744
159.882948,1000,623.836117
111.483814,1000,627.721281
115.887951,1000,629.586339
-14.902849,145,629.841786
87.541625,1000,633.528451
108.357924,1000,635.379479
142.143709,1000,639.089655
85.991179,1000,640.855538
114.209189,1000,644.681062
131.131496,1000,646.568437
138.395222,1000,650.400342
104.191549,1000,652.314362
16.030527,107,652.494292
109.848189,1000,656.124632
-15.409332,148,656.3749
116.380621,1000,658.150971
122.836034,1000,661.931272
149.682371,1000,663.688894
112.424315,1000,667.384397
45.039812,147,667.68149
116.510573,1000,669.501857
111.279491,1000,673.182908
-119.293369,276,673.659348
178.101785,324,674.267455
-57.042069,135,674.517598
30.535688,157,674.773779
79.94097,1000,678.76189
131.830549,1000,680.646112
143.628482,1000,684.408115
7.255697,121,684.613996
-27.955298,126,684.808611
96.311254,1000,686.555074
46.50261,147,686.801777
113.712353,1000,690.508422
122.002596,1000,692.433311
-0.162604,124,692.640517
200.503707,285,693.129705
129.657173,1000,696.924854
5.433264,126,697.164963
-40.482143,124,697.435894
-17.628916,117,697.65588
59.699234,1000,701.478328
24.938271,164,701.764796
96.761275,1000,703.554347
119.923402,1000,707.254537
73.590549,1000,709.303683
95.159359,1000,713.076146
51.644583,152,713.347214
121.592509,1000,715.189456
16.654969,1000,719.016823
50.451986,134,719.246021
120.635513,1000,721.106211
9.575083,146,721.374893
146.549693,1000,725.120512
27.840788,98,725.295388
28.269843,136,725.538025
-0.916917,136,725.778869
120.265354,1000,727.597872
123.475221,1000,731.389772
122.797258,1000,733.404577
155.952132,1000,737.150803
96.630066,1000,739.030282
-4.244353,99,739.234522
101.772841,1000,743.190841
136.742122,1000,745.038064
48.913674,115,745.242658
136.37197,1000,748.98068
111.059907,1000,750.719685
-7.944212,131,750.941247
-37.324702,132,753.052089
5.514023,82,753.201507
120.791208,1000,755.041826
135.029043,1000,758.816576
-8.470917,113,759.004212
-35.609888,131,759.218077
150.807137,1000,761.063419
50.814016,1000,764.740693
135.89658,1000,766.513582
145.178509,1000,770.168386
164.083508,1000,772.095972
13.149016,103,772.296862
82.405085,1000,776.14219
142.493698,1000,778.026332
20.957678,95,778.205785
91.473778,1000,781.971516
28.666007,153,782.23567
13.317366,82,782.381508
155.485758,1000,784.175234
75.840115,1000,787.937331
27.12587,135,788.222344
95.328733,1000,790.022492
116.643661,1000,793.627337
18.642317,1000,795.542861
71.149478,1000,799.22628
96.924122,1000,801.189677
-18.654294,129,801.407843
-13.298563,118,801.603035
16.440101,138,801.84733
12.907607,103,803.962539
29.068667,98,804.138381
152.092382,1000,806.09282
-28.420562,107,806.303193
113.279107,1000,810.050131
-1.457335,145,810.326037
-112.554374,215,810.747175
34.489568,1000,812.638591
53.54749,1000,816.306089
161.109583,1000,818.185327
85.710524,1000,821.932925
-0.780772,128,822.179428
119.902911,1000,823.947185
121.370583,1000,827.697552
51.115508,1000,829.577915
133.679856,1000,833.279568
110.263903,1000,835.152074
-46.103434,138,835.415262
-11.392086,106,835.650047
131.682543,1000,839.561751
31.046627,172,839.887647
127.546687,1000,841.730743
134.432807,1000,845.483753
15.805843,103,845.671464
29.921899,148,845.929856
50.646223,95,846.086423
0.894919,120,846.295507
27.363139,105,846.470588
57.017166,131,846.695316
50.202173,1000,850.408921
149.600609,1000,852.330067
-111.724397,200,852.694663
142.36967,1000,856.297126
35.481804,111,856.511139
16.060082,138,856.763479
14.041358,135,857.001278
-1.693792,143,857.247548
50.883978,100,857.433727
131.791561,1000,861.196167
-6.780025,129,861.411994
131.230908,1000,863.262035
129.840694,1000,866.935078
135.499943,1000,868.913406
47.160859,132,869.192486
126.073603,1000,873.155975
31.86677,101,873.343134
8.422822,142,873.60935
-2.887971,120,873.806259
3.680046,78,873.937533
28.587275,102,874.106328
-93.554403,121,874.312074
14.340147,133,874.557001
39.660462,95,874.736091
57.779959,99,874.919797
42.416318,108,875.120452
5.43345,1000,879.00612
24.471101,114,879.207286
20.519861,118,879.418678
-68.157657,194,879.785811
110.591674,1000,881.696316
48.072255,127,881.915477
-2.365269,113,883.991356
17.436979,119,884.23694
48.876675,116,884.471204
37.316501,134,884.715004
151.721728,1000,886.506362
42.831841,131,886.742958
171.663637,1000,890.417762
135.582635,1000,892.381466
137.617685,1000,896.061654
27.725798,1000,897.851027
-7.44175,121,898.090009
9.552404,106,898.297375
16.936746,137,898.555366
-49.793374,149,898.793724
165.494968,1000,902.65247
112.961605,1000,904.493413
82.877412,1000,908.440415
32.408376,94,908.603765
28.052549,90,908.760495
61.393501,88,908.911603
92.022495,1000,912.5959
7.498599,105,912.7679
96.954019,1000,914.566285
-6.298987,92,914.751787
30.121027,157,915.037252
-11.869932,114,915.232067
21.221182,114,915.420568
8.029076,104,915.633178
120.629356,1000,919.367279
129.3496,1000,921.274452
2.367157,102,921.463434
132.272674,1000,925.191846
69.642667,1000,926.975972
143.703233,1000,930.567915
33.277069,109,930.742498
-9.387698,111,930.936659
135.848063,1000,932.884758
52.235823,136,935.111639
131.235415,1000,937.011802
21.407632,100,937.195084
91.992396,1000,940.964591
46.961945,132,941.210412
-12.533097,112,941.388854
148.146574,1000,943.141198
117.458232,1000,946.740146
105.913249,1000,948.64909
129.196778,1000,952.407442
76.4006,1000,954.248432
23.00704,137,954.473853
140.589578,1000,958.155136
127.94836,1000,959.971589
45.187535,1000,963.76858
130.378609,1000,965.708585
156.662733,1000,969.60614
85.109311,1000,971.459442
-33.846512,102,971.68117
61.989811,1000,975.434875
147.388808,1000,977.298141
128.943262,1000,981.055569
-1.969599,1000,982.84857
-25.36718,100,983.028045
91.033253,1000,986.533136
-80.066909,203,986.895239
173.698585,1000,988.815461
-186.465274,108,989.013188
129.156428,1000,992.722839
112.516821,1000,994.575069
56.121784,81,994.719243
101.536089,1000,998.550744
21.060469,1000,1000.44892
129.925567,1000,1004.195093
150.558635,1000,1006.021427
148.186881,1000,1009.676006
70.763339,1000,1011.513468
28.158452,117,1011.778455
126.988137,1000,1015.493559
-12.47105,81,1015.651803
87.692217,1000,1017.517927
136.655804,1000,1021.320197
126.337585,1000,1023.173872
7.063123,89,1023.338702
124.515532,1000,1027.910817
-125.540749,205,1028.506158
109.431369,1000,1030.585054
-20.014481,113,1030.782097
137.440504,1000,1034.139272
22.783243,110,1034.302892
150.642177,1000,1036.22836
122.429985,1000,1039.539795
86.718944,96,1039.698613
18.288939,95,1039.870785
112.338383,1000,1043.417605
169.167608,1000,1045.177633
130.296513,1000,1048.435649
-2.258015,87,1048.582682
129.874117,1000,1050.33872
102.119682,1000,1054.027642
14.071046,103,1054.204525
159.890666,1000,1055.892494
-41.684117,73,1056.01682
161.404673,1000,1059.761905
-0.85959,89,1059.972909
7.925889,89,1060.162796
-0.346998,1000,1061.696636
24.741045,73,1061.822657
107.3353,1000,1065.445929
87.717889,1000,1067.300475
124.780184,1000,1070.742093
88.448965,1000,1072.444815
120.466284,1000,1076.301392
23.544873,109,1076.51357
131.408998,1000,1078.04935
34.831159,90,1078.205723
32.301124,1000,1081.739875
37.460654,94,1081.909607
-14.864159,81,1082.034381
131.450948,1000,1084.098821
136.460425,1000,1087.504831
-8.109765,105,1087.677189
-6.834052,95,1087.851233
57.460061,86,1088.001949
-9.768776,95,1088.167722
129.47653,1000,1089.880418
-25.274637,98,1092.110493
39.761714,128,1092.36693
119.225527,1000,1093.935263
30.280002,84,1094.040386
153.684743,1000,1097.652917
88.254403,1000,1099.882352
20.304669,116,1100.217798
111.837147,1000,1104.398403
-303.117322,860,1106.155116
152.520318,1000,1110.076696
-15.512993,93,1110.261761
109.90929,1000,1112.31041
-9.489652,1000,1116.573056
-26.383431,1000,1118.568735
114.205354,1000,1122.689216
130.179268,1000,1124.97039
-189.705652,399,1125.811438
35.41636,124,1126.090434
16.578298,1000,1130.245547
117.08939,1000,1132.256292
8.329522,115,1132.501359
22.243643,91,1132.686489
8.193467,87,1132.839127
25.618339,79,1132.980584
58.697024,84,1133.131529
38.122936,92,1135.146677
47.400769,114,1135.356053
25.329393,1000,1137.246743
13.048221,94,1137.427807
59.439965,91,1137.613779
152.079892,1000,1141.442468
29.680581,103,1141.647126
117.6027,1000,1143.381556
73.575445,1000,1147.162216
-104.415719,1000,1149.141512
39.361891,89,1149.304636
10.486443,88,1149.47276
188.326254,1000,1153.270001
14.648144,101,1153.42574
141.589266,1000,1155.258264
90.981152,1000,1158.920051
-116.510647,218,1159.329353
-205.805501,379,1160.091636
114.814374,1000,1163.919664
138.560475,1000,1165.78644
167.320476,1000,1169.55283
20.294789,1000,1171.531292
134.303596,1000,1173.660662
108.753233,1000,1177.494775
-68.453674,1000,1179.400842
-171.423183,268,1181.828129
101.831893,1000,1183.662804
150.02238,1000,1187.313617
-57.624293,1000,1189.228837
119.270232,1000,1193.101945
74.806348,1000,1194.984778
-33.653269,111,1195.202047
29.128204,109,1195.396736
0.845177,78,1195.553013
27.856941,109,1195.786392
20.999866,136,1196.086069
42.473999,76,1196.234109
21.970691,94,1196.437186
47.000573,76,1196.585418
-84.003423,1000,1200.25615
-273.163589,220,1200.659832
2.351043,79,1200.798956
-12.042331,108,1200.990777
122.189832,1000,1204.704189
6.29476,101,1204.886132
85.37772,1000,1206.633477
28.427907,99,1206.806775
21.462665,87,1206.96652
133.643095,1000,1210.683646
-15.044182,80,1210.834667
51.026344,1000,1212.861046
16.016468,105,1213.062186
22.281261,108,1213.272566
-42.356609,73,1213.407087
20.38833,65,1213.534956
3.538135,107,1213.741619
-4.739426,93,1215.949471
-3.960822,88,1216.103592
39.272243,1000,1217.931752
-2.109973,101,1218.120606
41.633338,74,1218.266553
