#{"t_start": 1744011756.0465007, "env_id": "ALE/Breakout-v5"}
r,l,t
4.0,27000,107.275637
1.0,27000,206.287523
5.0,27000,296.602802
1.0,27000,394.252819
1.0,27000,485.749816
1.0,27000,589.615071
1.0,27000,698.882682
1.0,27000,804.516562
1.0,27000,904.539451
1.0,27000,1004.74183
